snapshot_date,requisition_id,requisition_title,business_unit_code,job_family_code,job_level_code,work_location,hiring_manager_id,recruiter_id,requisition_status,approval_date,target_hire_date,target_offer_acceptance_date,requested_positions,openings_position,cancelled_positions,hiring_constraint_code,updated_at,extracted_at
2024-08-31,REQ-2024-00500,Senior Software Engineer,ENG,SWE,L3,Remote,HM-0092,REC-09,open,2024-03-30,2024-08-19,2024-07-12,1,1,0,niche_skills,2024-07-31T19:31:47Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00502,Marketing Specialist,PRD,MKT,L2,Dublin,HM-0119,REC-02,filled,2024-03-30,2025-01-20,2024-12-20,2,0,0,interview_capacity,2024-05-08T11:32:23Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00503,Lead Software Engineer,ENG,SWE,L4,London,HM-0082,REC-12,open,2024-03-31,2024-05-13,2024-04-07,1,1,0,qualified_candidates,2024-07-31T08:37:07Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00504,Product Manager,PRD,PDM,L2,Dublin,HM-0052,REC-06,open,2024-03-31,2024-08-14,2024-07-05,1,1,0,qualified_candidates,2024-07-31T16:20:51Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00505,Senior Operations Specialist,OPS,OPS,L3,London,HM-0011,REC-21,open,2024-03-31,2024-10-07,2024-09-03,1,1,0,no_material_constraint,2024-03-31T14:36:59Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00507,Senior Software Engineer,ENG,SWE,L3,Austin,HM-0115,REC-16,open,2024-04-01,2024-07-01,2024-05-31,3,2,0,niche_skills,2024-07-31T16:41:23Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00508,Senior Operations Specialist,OPS,OPS,L3,Toronto,HM-0036,REC-16,filled,2024-04-02,2024-06-17,2024-05-16,3,0,0,no_material_constraint,2024-05-03T18:05:34Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00509,IT Systems Engineer,ENG,ITS,L2,Berlin,HM-0115,REC-19,open,2024-04-02,2024-09-22,2024-08-20,1,1,0,hiring_manager_delay,2024-08-31T15:31:13Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00510,Customer Success Manager,CSX,CSM,L2,London,HM-0139,REC-06,filled,2024-04-03,2024-06-17,2024-05-14,2,0,0,no_material_constraint,2024-05-04T17:52:41Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00511,Senior IT Systems Engineer,ENG,ITS,L3,Berlin,HM-0138,REC-08,open,2024-04-04,2024-05-27,2024-04-24,1,1,0,candidate_availability,2024-06-30T12:33:32Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00512,Senior Account Executive,SAL,SLS,L3,Toronto,HM-0052,REC-04,filled,2024-04-04,2024-08-12,2024-07-07,1,0,0,qualified_candidates,2024-06-28T10:15:13Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00513,Lead People Partner,GNA,PPL,L4,London,HM-0131,REC-06,filled,2024-04-05,2024-05-13,2024-04-12,1,0,0,hiring_manager_delay,2024-07-12T08:28:01Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00514,Senior Account Executive,SAL,SLS,L3,Dublin,HM-0108,REC-11,filled,2024-04-05,2024-08-24,2024-07-16,1,0,0,hiring_manager_delay,2024-05-25T08:44:41Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00515,Associate Software Engineer,ENG,SWE,L1,Remote,HM-0071,REC-18,open,2024-04-05,2024-07-29,2024-07-03,1,1,0,candidate_availability,2024-08-31T15:17:57Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00516,Product Manager,PRD,PDM,L2,Toronto,HM-0137,REC-11,open,2024-04-06,2024-05-20,2024-04-13,1,1,0,qualified_candidates,2024-06-30T16:52:28Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00517,Senior Account Executive,SAL,SLS,L3,London,HM-0043,REC-01,filled,2024-04-06,2024-08-26,2024-07-25,1,0,0,no_material_constraint,2024-05-28T10:25:24Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00518,Associate Data Engineer,OPS,DAT,L1,Remote,HM-0154,REC-18,open,2024-04-08,2024-05-13,2024-04-21,1,1,0,candidate_availability,2024-06-30T15:13:49Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00519,Associate Customer Success Manager,CSX,CSM,L1,Austin,HM-0008,REC-12,open,2024-04-08,2024-08-12,2024-07-17,6,1,0,candidate_availability,2024-07-31T11:09:43Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00520,Associate Software Engineer,ENG,SWE,L1,Austin,HM-0027,REC-17,cancelled,2024-04-08,2024-08-12,2024-07-15,0,0,1,no_material_constraint,2024-06-15T10:37:35Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00521,Senior Software Engineer,ENG,SWE,L3,Berlin,HM-0042,REC-19,open,2024-04-09,2024-11-04,2024-09-27,1,1,0,no_material_constraint,2024-08-31T11:26:03Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00522,Operations Specialist,OPS,OPS,L2,Austin,HM-0011,REC-10,filled,2024-04-09,2024-06-10,2024-05-03,1,0,0,no_material_constraint,2024-05-14T15:55:18Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00523,Software Engineer,ENG,SWE,L2,London,HM-0045,REC-17,open,2024-04-09,2024-10-10,2024-09-06,1,1,0,niche_skills,2024-08-31T10:14:03Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00524,Senior Product Manager,PRD,PDM,L3,Remote,HM-0131,REC-07,filled,2024-04-10,2024-11-23,2024-10-15,1,0,0,candidate_availability,2024-08-08T19:21:43Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00525,Software Engineer,ENG,SWE,L2,Berlin,HM-0058,REC-15,open,2024-04-10,2024-09-09,2024-08-09,1,1,0,candidate_availability,2024-08-31T08:05:31Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00526,Associate Customer Success Manager,CSX,CSM,L1,Austin,HM-0015,REC-14,filled,2024-04-11,2024-07-19,2024-06-24,2,0,0,hiring_manager_delay,2024-05-15T13:32:32Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00527,Account Executive,SAL,SLS,L2,London,HM-0127,REC-12,filled,2024-04-11,2024-05-13,2024-04-18,2,0,0,hiring_manager_delay,2024-06-11T12:28:22Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00528,Associate Product Manager,PRD,PDM,L1,Berlin,HM-0158,REC-14,filled,2024-04-11,2024-08-19,2024-07-22,2,0,0,qualified_candidates,2024-07-15T12:30:25Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00529,Lead People Partner,GNA,PPL,L4,Berlin,HM-0008,REC-03,open,2024-04-11,2024-10-14,2024-08-29,1,1,0,qualified_candidates,2024-08-31T09:03:06Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00530,Associate Account Executive,SAL,SLS,L1,Remote,HM-0107,REC-13,filled,2024-04-12,2024-05-27,2024-05-06,2,0,0,no_material_constraint,2024-05-03T08:36:17Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00531,Senior Software Engineer,ENG,SWE,L3,Berlin,HM-0158,REC-15,filled,2024-04-12,2024-09-14,2024-08-07,1,0,0,interview_capacity,2024-06-15T14:38:50Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00532,Associate Product Manager,PRD,PDM,L1,London,HM-0008,REC-03,open,2024-04-12,2024-06-17,2024-05-25,1,1,0,niche_skills,2024-05-31T18:33:46Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00533,Senior Account Executive,SAL,SLS,L3,London,HM-0112,REC-20,open,2024-04-13,2024-06-17,2024-05-13,2,1,0,candidate_availability,2024-06-30T15:32:07Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00534,Software Engineer,ENG,SWE,L2,Toronto,HM-0005,REC-08,open,2024-04-14,2024-05-27,2024-04-21,3,2,0,candidate_availability,2024-06-25T12:35:23Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00535,Associate IT Systems Engineer,GNA,ITS,L1,Dublin,HM-0135,REC-07,filled,2024-04-14,2024-07-22,2024-06-30,1,0,0,hiring_manager_delay,2024-06-03T08:44:05Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00536,IT Systems Engineer,OPS,ITS,L2,London,HM-0131,REC-07,open,2024-04-15,2024-06-24,2024-05-18,1,1,0,niche_skills,2024-05-31T18:59:22Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00537,Manager Financial Analyst,GNA,FIN,L5,Austin,HM-0053,REC-06,filled,2024-04-15,2024-07-01,2024-04-25,1,0,0,hiring_manager_delay,2024-06-18T16:17:15Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00538,Lead Software Engineer,ENG,SWE,L4,Toronto,HM-0140,REC-06,filled,2024-04-15,2024-08-29,2024-07-09,1,0,0,interview_capacity,2024-06-17T13:49:00Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00539,Operations Specialist,OPS,OPS,L2,Berlin,HM-0035,REC-07,filled,2024-04-15,2024-07-15,2024-06-10,2,0,0,no_material_constraint,2024-05-25T09:16:51Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00540,Senior Operations Specialist,OPS,OPS,L3,Toronto,HM-0148,REC-04,filled,2024-04-15,2024-08-26,2024-07-25,2,0,0,no_material_constraint,2024-05-23T16:02:07Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00541,Software Engineer,ENG,SWE,L2,London,HM-0020,REC-05,filled,2024-04-15,2025-04-07,2025-03-03,1,0,0,qualified_candidates,2024-08-25T08:43:52Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00542,Lead Operations Specialist,SAL,OPS,L4,Toronto,HM-0116,REC-04,filled,2024-04-16,2024-05-20,2024-04-23,1,0,0,candidate_availability,2024-05-23T11:00:47Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00543,Senior Software Engineer,ENG,SWE,L3,Berlin,HM-0053,REC-12,open,2024-04-16,2024-09-16,2024-08-10,1,1,0,interview_capacity,2024-08-31T16:04:06Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00544,Data Engineer,ENG,DAT,L2,Remote,HM-0029,REC-10,filled,2024-04-16,2024-09-16,2024-08-07,2,0,0,no_material_constraint,2024-06-20T12:14:08Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00545,Financial Analyst,GNA,FIN,L2,London,HM-0156,REC-08,open,2024-04-16,2025-02-24,2025-01-18,1,1,0,hiring_manager_delay,2024-04-16T17:43:32Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00546,Lead Account Executive,SAL,SLS,L4,Dublin,HM-0015,REC-09,filled,2024-04-18,2024-07-01,2024-05-17,1,0,0,hiring_manager_delay,2024-06-27T12:53:40Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00547,Customer Success Manager,CSX,CSM,L2,Remote,HM-0130,REC-04,filled,2024-04-19,2024-06-10,2024-05-01,1,0,0,interview_capacity,2024-07-18T08:41:32Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00548,Senior Account Executive,SAL,SLS,L3,London,HM-0105,REC-16,filled,2024-04-19,2024-08-26,2024-07-18,2,0,0,no_material_constraint,2024-06-08T19:31:45Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00549,Operations Specialist,OPS,OPS,L2,Dublin,HM-0140,REC-02,filled,2024-04-19,2024-10-14,2024-09-13,1,0,0,no_material_constraint,2024-05-28T13:42:30Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00550,Senior Data Engineer,ENG,DAT,L3,Berlin,HM-0039,REC-13,open,2024-04-20,2024-06-10,2024-05-06,1,1,0,niche_skills,2024-08-31T08:14:59Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00551,Associate Data Engineer,ENG,DAT,L1,Austin,HM-0084,REC-15,filled,2024-04-20,2024-06-24,2024-05-30,1,0,0,hiring_manager_delay,2024-06-07T11:31:47Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00552,Operations Specialist,OPS,OPS,L2,Berlin,HM-0143,REC-11,open,2024-04-20,2024-07-01,2024-05-30,1,1,0,compensation,2024-06-30T17:49:14Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00553,Account Executive,SAL,SLS,L2,Dublin,HM-0021,REC-17,open,2024-04-20,2024-11-30,2024-10-28,2,1,0,no_material_constraint,2024-08-21T13:20:20Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00554,Senior Account Executive,SAL,SLS,L3,Toronto,HM-0125,REC-20,filled,2024-04-20,2024-07-15,2024-06-14,6,0,0,no_material_constraint,2024-06-15T14:06:15Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00555,Senior Operations Specialist,CSX,OPS,L3,Remote,HM-0049,REC-10,filled,2024-04-21,2024-06-17,2024-05-09,2,0,0,no_material_constraint,2024-05-23T09:39:54Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00556,Lead Account Executive,SAL,SLS,L4,Austin,HM-0025,REC-02,filled,2024-04-21,2024-08-12,2024-06-23,1,0,0,hiring_manager_delay,2024-06-09T16:54:26Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00557,Operations Specialist,OPS,OPS,L2,Toronto,HM-0050,REC-21,filled,2024-04-22,2024-05-27,2024-04-29,2,0,0,interview_capacity,2024-06-28T08:12:07Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00558,Lead Data Engineer,PRD,DAT,L4,Dublin,HM-0002,REC-12,filled,2024-04-22,2024-08-19,2024-07-01,1,0,0,no_material_constraint,2024-06-19T18:06:26Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00559,Manager Account Executive,SAL,SLS,L5,Dublin,HM-0066,REC-09,open,2024-04-23,2024-10-18,2024-09-21,1,1,0,qualified_candidates,2024-07-30T12:39:55Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00560,Senior Financial Analyst,GNA,FIN,L3,Toronto,HM-0045,REC-03,open,2024-04-23,2024-09-09,2024-08-09,1,1,0,qualified_candidates,2024-08-31T14:46:05Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00561,Customer Success Manager,CSX,CSM,L2,Austin,HM-0044,REC-19,filled,2024-04-23,2024-09-23,2024-08-16,6,0,0,no_material_constraint,2024-05-25T15:58:41Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00562,Manager Account Executive,SAL,SLS,L5,Remote,HM-0062,REC-10,filled,2024-04-23,2024-11-18,2024-09-09,1,0,0,qualified_candidates,2024-07-07T14:26:24Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00563,Senior Operations Specialist,OPS,OPS,L3,Remote,HM-0127,REC-03,filled,2024-04-23,2024-12-16,2024-11-13,3,0,0,no_material_constraint,2024-05-31T16:40:41Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00564,Senior Product Manager,PRD,PDM,L3,Toronto,HM-0041,REC-22,open,2024-04-24,2024-06-24,2024-05-18,1,1,0,qualified_candidates,2024-05-31T17:17:13Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00565,Customer Success Manager,CSX,CSM,L2,Berlin,HM-0136,REC-19,filled,2024-04-24,2024-08-26,2024-07-22,2,0,0,interview_capacity,2024-08-01T10:47:52Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00566,Account Executive,SAL,SLS,L2,Toronto,HM-0038,REC-22,cancelled,2024-04-25,2024-08-24,2024-07-15,0,0,1,no_material_constraint,2024-05-20T14:33:18Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00567,Lead Software Engineer,ENG,SWE,L4,Remote,HM-0149,REC-19,filled,2024-04-26,2024-08-26,2024-07-02,1,0,0,qualified_candidates,2024-07-05T09:50:31Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00568,Software Engineer,ENG,SWE,L2,Toronto,HM-0158,REC-10,open,2024-04-26,2025-03-03,2025-01-31,2,1,0,interview_capacity,2024-06-30T09:59:49Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00569,Account Executive,SAL,SLS,L2,Toronto,HM-0136,REC-22,filled,2024-04-27,2024-06-24,2024-05-24,2,0,0,compensation,2024-06-05T13:50:03Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00570,Operations Specialist,OPS,OPS,L2,London,HM-0130,REC-19,filled,2024-04-27,2024-09-16,2024-08-16,1,0,0,no_material_constraint,2024-05-23T12:10:57Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00571,Senior Marketing Specialist,PRD,MKT,L3,London,HM-0126,REC-22,filled,2024-04-27,2024-11-11,2024-10-12,1,0,0,no_material_constraint,2024-05-31T19:19:40Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00572,Senior Operations Specialist,CSX,OPS,L3,Berlin,HM-0125,REC-22,filled,2024-04-28,2024-06-10,2024-05-07,1,0,0,qualified_candidates,2024-06-08T19:59:42Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00573,Associate Account Executive,SAL,SLS,L1,London,HM-0040,REC-12,filled,2024-04-28,2024-09-09,2024-08-17,1,0,0,compensation,2024-07-17T17:41:24Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00574,Account Executive,SAL,SLS,L2,Remote,HM-0103,REC-07,filled,2024-04-28,2024-09-09,2024-07-31,1,0,0,no_material_constraint,2024-06-11T16:01:09Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00575,Senior Operations Specialist,OPS,OPS,L3,Berlin,HM-0064,REC-09,filled,2024-04-28,2024-10-07,2024-09-03,1,0,0,no_material_constraint,2024-05-27T14:34:32Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00576,Software Engineer,ENG,SWE,L2,London,HM-0008,REC-19,open,2024-04-28,2025-02-17,2025-01-15,1,1,0,no_material_constraint,2024-04-28T18:55:56Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00577,Operations Specialist,SAL,OPS,L2,Dublin,HM-0031,REC-19,filled,2024-04-29,2024-08-26,2024-07-19,1,0,0,interview_capacity,2024-05-29T13:50:23Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00578,Data Engineer,ENG,DAT,L2,Remote,HM-0113,REC-14,filled,2024-04-29,2025-05-05,2025-04-03,1,0,0,qualified_candidates,2024-07-03T18:36:47Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00579,Lead Account Executive,SAL,SLS,L4,Dublin,HM-0136,REC-15,filled,2024-04-30,2024-07-29,2024-06-14,1,0,0,no_material_constraint,2024-06-25T12:55:08Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00580,Senior Operations Specialist,OPS,OPS,L3,London,HM-0090,REC-13,filled,2024-04-30,2024-09-16,2024-08-15,1,0,0,no_material_constraint,2024-05-30T14:20:47Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00581,Lead Operations Specialist,OPS,OPS,L4,Austin,HM-0053,REC-19,filled,2024-04-30,2025-06-09,2025-04-24,1,0,0,no_material_constraint,2024-05-30T19:44:15Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00582,Senior Operations Specialist,SAL,OPS,L3,Toronto,HM-0082,REC-15,filled,2024-05-01,2025-01-27,2024-12-18,1,0,0,no_material_constraint,2024-05-25T15:24:01Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00583,Financial Analyst,GNA,FIN,L2,Toronto,HM-0132,REC-04,open,2024-05-02,2024-07-15,2024-06-09,1,1,0,niche_skills,2024-06-30T09:16:36Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00584,Manager Operations Specialist,OPS,OPS,L5,Austin,HM-0025,REC-08,filled,2024-05-02,2024-09-02,2024-07-04,1,0,0,no_material_constraint,2024-06-13T18:26:45Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00585,Manager Marketing Specialist,PRD,MKT,L5,Austin,HM-0069,REC-09,open,2024-05-02,2025-04-07,2025-01-29,1,1,0,no_material_constraint,2024-05-02T16:25:08Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00586,Manager Operations Specialist,OPS,OPS,L5,Toronto,HM-0044,REC-03,filled,2024-05-02,2025-04-14,2025-02-08,1,0,0,no_material_constraint,2024-06-03T15:09:58Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00587,Associate Product Manager,PRD,PDM,L1,Toronto,HM-0071,REC-14,open,2024-05-03,2024-06-24,2024-05-27,1,1,0,candidate_availability,2024-06-30T12:39:16Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00588,Senior Account Executive,SAL,SLS,L3,Toronto,HM-0073,REC-09,filled,2024-05-03,2024-08-19,2024-07-16,3,0,0,no_material_constraint,2024-06-19T15:43:56Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00589,Senior Operations Specialist,OPS,OPS,L3,London,HM-0085,REC-04,filled,2024-05-03,2024-10-28,2024-09-24,3,0,0,no_material_constraint,2024-06-24T14:32:35Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00590,Senior Customer Success Manager,CSX,CSM,L3,Berlin,HM-0010,REC-02,open,2024-05-04,2024-07-15,2024-06-15,3,1,0,compensation,2024-08-31T17:36:56Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00591,Customer Success Manager,CSX,CSM,L2,Toronto,HM-0130,REC-02,filled,2024-05-04,2024-08-05,2024-07-03,5,0,0,candidate_availability,2024-06-21T11:23:48Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00592,Financial Analyst,GNA,FIN,L2,Austin,HM-0053,REC-10,filled,2024-05-04,2024-08-05,2024-06-26,1,0,0,no_material_constraint,2024-06-09T17:44:25Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00593,Operations Specialist,OPS,OPS,L2,Dublin,HM-0020,REC-14,filled,2024-05-04,2025-02-10,2025-01-09,1,0,0,no_material_constraint,2024-05-30T11:11:06Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00594,Manager Software Engineer,ENG,SWE,L5,Dublin,HM-0055,REC-21,open,2024-05-05,2024-09-23,2024-07-24,1,1,0,hiring_manager_delay,2024-07-31T15:53:15Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00595,Lead Marketing Specialist,PRD,MKT,L4,Remote,HM-0101,REC-16,open,2024-05-05,2025-01-20,2024-11-29,1,1,0,qualified_candidates,2024-06-30T11:00:01Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00596,Lead Software Engineer,ENG,SWE,L4,Dublin,HM-0090,REC-04,open,2024-05-06,2024-07-08,2024-05-14,1,1,0,niche_skills,2024-06-30T14:26:41Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00597,Lead Operations Specialist,OPS,OPS,L4,Toronto,HM-0068,REC-02,filled,2024-05-06,2024-10-07,2024-08-18,1,0,0,no_material_constraint,2024-06-27T14:07:54Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00598,Senior Marketing Specialist,SAL,MKT,L3,Dublin,HM-0116,REC-14,open,2024-05-07,2024-09-16,2024-08-08,1,1,0,qualified_candidates,2024-08-31T17:01:45Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00599,Lead Software Engineer,ENG,SWE,L4,London,HM-0029,REC-06,filled,2024-05-07,2024-10-28,2024-09-12,1,0,0,no_material_constraint,2024-06-16T08:31:07Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00600,Associate People Partner,GNA,PPL,L1,Berlin,HM-0024,REC-15,open,2024-05-07,2025-05-26,2025-05-04,1,1,0,no_material_constraint,2024-05-07T16:19:55Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00601,Associate Data Engineer,ENG,DAT,L1,London,HM-0057,REC-21,cancelled,2024-05-08,2024-06-24,2024-06-02,0,0,1,no_material_constraint,2024-08-31T09:35:25Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00602,Lead IT Systems Engineer,ENG,ITS,L4,Dublin,HM-0102,REC-04,filled,2024-05-08,2024-09-11,2024-07-20,1,0,0,qualified_candidates,2024-06-20T15:10:51Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00603,Software Engineer,ENG,SWE,L2,Austin,HM-0145,REC-05,filled,2024-05-09,2024-09-17,2024-08-13,1,0,0,candidate_availability,2024-07-31T12:31:42Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00604,Software Engineer,ENG,SWE,L2,Dublin,HM-0047,REC-02,filled,2024-05-09,2025-03-31,2025-02-22,1,0,0,no_material_constraint,2024-06-17T19:38:38Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00605,Senior Data Engineer,PRD,DAT,L3,Austin,HM-0121,REC-20,open,2024-05-10,2024-09-14,2024-08-13,1,1,0,compensation,2024-08-31T12:20:45Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00606,Associate Operations Specialist,SAL,OPS,L1,Dublin,HM-0109,REC-17,filled,2024-05-10,2024-10-21,2024-09-29,2,0,0,no_material_constraint,2024-06-05T18:53:14Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00607,Lead Operations Specialist,CSX,OPS,L4,Austin,HM-0062,REC-22,filled,2024-05-10,2024-10-28,2024-09-08,1,0,0,no_material_constraint,2024-06-28T09:58:17Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00608,Operations Specialist,OPS,OPS,L2,London,HM-0152,REC-01,filled,2024-05-10,2024-11-04,2024-10-03,2,0,0,no_material_constraint,2024-06-18T12:19:53Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00609,Data Engineer,ENG,DAT,L2,London,HM-0046,REC-19,open,2024-05-11,2024-11-19,2024-10-16,1,1,0,no_material_constraint,2024-08-31T10:31:56Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00610,Senior IT Systems Engineer,GNA,ITS,L3,London,HM-0136,REC-16,filled,2024-05-11,2024-11-25,2024-10-20,3,0,0,no_material_constraint,2024-08-15T15:03:51Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00611,Lead Operations Specialist,CSX,OPS,L4,Dublin,HM-0131,REC-09,filled,2024-05-12,2024-08-26,2024-07-06,1,0,0,no_material_constraint,2024-06-10T08:08:47Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00612,Senior Account Executive,SAL,SLS,L3,Berlin,HM-0108,REC-07,open,2024-05-12,2024-10-21,2024-09-19,1,1,0,no_material_constraint,2024-05-12T18:20:16Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00613,Senior Data Engineer,OPS,DAT,L3,Dublin,HM-0033,REC-22,open,2024-05-12,2025-04-07,2025-02-28,3,2,0,no_material_constraint,2024-07-25T09:38:27Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00614,Manager Financial Analyst,GNA,FIN,L5,Dublin,HM-0039,REC-16,cancelled,2024-05-13,2024-10-07,2024-07-31,0,0,1,no_material_constraint,2024-07-01T16:41:47Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00615,Associate Product Manager,PRD,PDM,L1,Remote,HM-0010,REC-20,open,2024-05-14,2024-10-07,2024-09-13,1,1,0,interview_capacity,2024-08-31T18:59:04Z,2026-05-31T23:59:59Z
2024-08-31,REQ-2024-00616,Manager Marketing Specialist,SAL,MKT,L5,Toronto,HM-0068,REC-20,filled,2024-05-14,2025-04-14,2025-02-10,1,0,0,qualified_candidates,2024-07-27T08:52:52Z,2026-05-31T23:59:59Z
