worker_event_id,worker_id,candidate_id,application_id,requisition_id,event_type,event_date,termination_reason,updated_at,extracted_at
WE-0001133,W-101009,CAND-0021142,APP-0021508,REQ-2024-00748,start,2024-11-18,,2024-11-21T14:32:20Z,2026-05-31T23:59:59Z
WE-0001134,W-101010,CAND-0021263,APP-0021632,REQ-2024-00814,start,2024-11-18,,2024-11-19T17:59:51Z,2026-05-31T23:59:59Z
WE-0001135,W-101011,CAND-0021373,APP-0021744,REQ-2024-00938,start,2024-11-18,,2024-11-20T11:03:29Z,2026-05-31T23:59:59Z
WE-0001136,W-101012,CAND-0021376,APP-0021747,REQ-2024-00941,start,2024-11-18,,2024-11-18T11:55:39Z,2026-05-31T23:59:59Z
WE-0001137,W-101013,CAND-0021399,APP-0021771,REQ-2024-00886,start,2024-11-18,,2024-11-20T12:45:33Z,2026-05-31T23:59:59Z
WE-0001138,W-101014,CAND-0021480,APP-0021855,REQ-2024-00938,start,2024-11-18,,2024-11-18T15:42:52Z,2026-05-31T23:59:59Z
WE-0001139,W-101015,CAND-0021518,APP-0021893,REQ-2024-00887,start,2024-11-18,,2024-11-21T18:16:10Z,2026-05-31T23:59:59Z
WE-0001140,W-101016,CAND-0021582,APP-0021962,REQ-2024-00928,start,2024-11-18,,2024-11-18T14:54:01Z,2026-05-31T23:59:59Z
WE-0001141,W-101017,CAND-0021709,APP-0022095,REQ-2024-00941,start,2024-11-18,,2024-11-18T15:02:55Z,2026-05-31T23:59:59Z
WE-0001142,W-101018,CAND-0021726,APP-0022112,REQ-2024-00965,start,2024-11-18,,2024-11-21T11:28:37Z,2026-05-31T23:59:59Z
WE-0001143,W-101019,CAND-0021954,APP-0022352,REQ-2024-00935,start,2024-11-18,,2024-11-20T09:38:59Z,2026-05-31T23:59:59Z
WE-0001144,W-101020,CAND-0022167,APP-0022569,REQ-2024-00957,start,2024-11-18,,2024-11-18T10:18:56Z,2026-05-31T23:59:59Z
WE-0001145,W-101020,CAND-0022167,APP-0022569,REQ-2024-00957,start,2024-11-18,,2024-11-23T12:33:10Z,2026-05-31T23:59:59Z
WE-0001146,W-101021,CAND-0022220,APP-0022625,REQ-2024-00938,start,2024-11-18,,2024-11-20T11:32:12Z,2026-05-31T23:59:59Z
WE-0001147,W-101022,CAND-0022374,APP-0022784,REQ-2024-00987,start,2024-11-18,,2024-11-19T13:46:18Z,2026-05-31T23:59:59Z
WE-0001148,W-100151,CAND-0003237,APP-0003245,REQ-2024-00281,termination,2024-11-19,voluntary_resignation,2024-11-22T14:40:59Z,2026-05-31T23:59:59Z
WE-0001149,W-100460,CAND-0009057,APP-0009125,REQ-2024-00161,termination,2024-11-21,voluntary_resignation,2024-11-25T09:03:41Z,2026-05-31T23:59:59Z
WE-0001150,W-100975,CAND-0020583,APP-0020936,REQ-2024-00916,termination,2024-11-22,voluntary_resignation,2024-11-22T14:17:44Z,2026-05-31T23:59:59Z
WE-0001151,W-100948,CAND-0019799,APP-0020114,REQ-2024-00873,termination,2024-11-23,voluntary_resignation,2024-11-26T10:41:34Z,2026-05-31T23:59:59Z
WE-0001152,W-100435,CAND-0008197,APP-0008256,REQ-2024-00439,termination,2024-11-24,voluntary_resignation,2024-11-26T16:58:12Z,2026-05-31T23:59:59Z
WE-0001153,W-100492,CAND-0010972,APP-0011070,REQ-2024-00269,termination,2024-11-25,involuntary_restructuring,2024-11-27T10:07:46Z,2026-05-31T23:59:59Z
WE-0001154,W-101023,CAND-0018229,APP-0018503,REQ-2024-00773,start,2024-11-25,,2024-11-27T15:31:29Z,2026-05-31T23:59:59Z
WE-0001155,W-101024,CAND-0019298,APP-0019593,REQ-2024-00859,start,2024-11-25,,2024-11-25T19:50:31Z,2026-05-31T23:59:59Z
WE-0001156,W-101025,CAND-0020191,APP-0020527,REQ-2024-00883,start,2024-11-25,,2024-11-28T17:23:09Z,2026-05-31T23:59:59Z
WE-0001157,W-101026,CAND-0020206,APP-0020544,REQ-2024-00907,start,2024-11-25,,2024-11-28T08:26:19Z,2026-05-31T23:59:59Z
WE-0001158,W-101027,CAND-0020224,APP-0020563,REQ-2024-00771,start,2024-11-25,,2024-11-28T18:27:06Z,2026-05-31T23:59:59Z
WE-0001159,W-101028,CAND-0020674,APP-0021031,REQ-2024-00778,start,2024-11-25,,2024-11-27T09:53:48Z,2026-05-31T23:59:59Z
WE-0001160,W-101029,CAND-0020730,APP-0021088,REQ-2024-00803,start,2024-11-25,,2024-11-25T19:59:07Z,2026-05-31T23:59:59Z
WE-0001161,W-101030,CAND-0020839,APP-0021199,REQ-2024-00939,start,2024-11-25,,2024-11-25T14:58:37Z,2026-05-31T23:59:59Z
WE-0001162,W-101031,CAND-0020860,APP-0021220,REQ-2024-00867,start,2024-11-25,,2024-11-26T19:25:27Z,2026-05-31T23:59:59Z
WE-0001163,W-101032,CAND-0020920,APP-0021281,REQ-2024-00887,start,2024-11-25,,2024-11-28T12:30:41Z,2026-05-31T23:59:59Z
WE-0001164,W-101033,CAND-0020954,APP-0021317,REQ-2024-00938,start,2024-11-25,,2024-11-28T08:55:46Z,2026-05-31T23:59:59Z
WE-0001165,W-101034,CAND-0020968,APP-0021331,REQ-2024-00668,start,2024-11-25,,2024-11-28T10:34:44Z,2026-05-31T23:59:59Z
WE-0001166,W-101035,CAND-0021026,APP-0021390,REQ-2024-00419,start,2024-11-25,,2024-11-26T11:47:10Z,2026-05-31T23:59:59Z
WE-0001167,W-101036,CAND-0021198,APP-0021567,REQ-2024-00644,start,2024-11-25,,2024-11-28T16:22:00Z,2026-05-31T23:59:59Z
WE-0001168,W-101037,CAND-0021261,APP-0021630,REQ-2024-00677,start,2024-11-25,,2024-11-26T17:45:29Z,2026-05-31T23:59:59Z
WE-0001169,W-101038,CAND-0021305,APP-0021674,REQ-2024-00493,start,2024-11-25,,2024-11-28T09:54:55Z,2026-05-31T23:59:59Z
WE-0001170,W-101039,CAND-0021318,APP-0021687,REQ-2024-00829,start,2024-11-25,,2024-11-25T14:16:42Z,2026-05-31T23:59:59Z
WE-0001171,W-101040,CAND-0021736,APP-0022123,REQ-2024-00213,start,2024-11-25,,2024-11-27T14:38:20Z,2026-05-31T23:59:59Z
WE-0001172,W-101041,CAND-0021744,APP-0022131,REQ-2024-00654,start,2024-11-25,,2024-11-26T18:33:10Z,2026-05-31T23:59:59Z
WE-0001173,W-101042,CAND-0021881,APP-0022276,REQ-2024-00612,start,2024-11-25,,2024-11-25T18:16:16Z,2026-05-31T23:59:59Z
WE-0001174,W-101043,CAND-0021918,APP-0022314,REQ-2024-00968,start,2024-11-25,,2024-11-26T09:02:11Z,2026-05-31T23:59:59Z
WE-0001175,W-101044,CAND-0021982,APP-0022380,REQ-2024-00965,start,2024-11-25,,2024-11-25T09:53:09Z,2026-05-31T23:59:59Z
WE-0001176,W-101045,CAND-0021992,APP-0022390,REQ-2024-00615,start,2024-11-25,,2024-11-27T11:16:15Z,2026-05-31T23:59:59Z
WE-0001177,W-101046,CAND-0022233,APP-0022639,REQ-2024-00959,start,2024-11-25,,2024-11-27T16:18:49Z,2026-05-31T23:59:59Z
WE-0001178,W-101047,CAND-0022546,APP-0022960,REQ-2024-00987,start,2024-11-25,,2024-11-27T19:08:40Z,2026-05-31T23:59:59Z
WE-0001179,W-101048,CAND-0022675,APP-0023090,REQ-2024-01014,start,2024-11-25,,2024-11-26T14:13:02Z,2026-05-31T23:59:59Z
WE-0001180,W-101049,CAND-0023041,APP-0023471,REQ-2024-00918,start,2024-11-25,,2024-11-27T14:56:05Z,2026-05-31T23:59:59Z
WE-0001181,W-101002,CAND-0015870,APP-0016070,REQ-2024-00731,termination,2024-11-26,involuntary_performance,2024-11-27T16:46:11Z,2026-05-31T23:59:59Z
WE-0001182,W-100131,CAND-0000622,APP-0000622,REQ-2024-00051,termination,2024-11-30,involuntary_restructuring,2024-12-01T12:54:01Z,2026-05-31T23:59:59Z
WE-0001183,W-100929,CAND-0018890,APP-0019179,REQ-2024-00852,termination,2024-11-30,voluntary_resignation,2024-12-03T10:12:15Z,2026-05-31T23:59:59Z
WE-0001184,W-101050,CAND-0019433,APP-0019733,REQ-2024-00872,start,2024-12-02,,2024-12-05T12:48:28Z,2026-05-31T23:59:59Z
WE-0001185,W-101051,CAND-0020716,APP-0021074,REQ-2024-00120,start,2024-12-02,,2024-12-03T16:35:22Z,2026-05-31T23:59:59Z
WE-0001186,W-101052,CAND-0020777,APP-0021137,REQ-2024-00782,start,2024-12-02,,2024-12-03T10:17:20Z,2026-05-31T23:59:59Z
WE-0001187,W-101053,CAND-0020843,APP-0021203,REQ-2024-00444,start,2024-12-02,,2024-12-03T10:09:42Z,2026-05-31T23:59:59Z
WE-0001188,W-101054,CAND-0021188,APP-0021556,REQ-2024-00938,start,2024-12-02,,2024-12-05T17:57:11Z,2026-05-31T23:59:59Z
WE-0001189,W-101055,CAND-0021209,APP-0021578,REQ-2024-00873,start,2024-12-02,,2024-12-04T10:36:17Z,2026-05-31T23:59:59Z
WE-0001190,W-101056,CAND-0021547,APP-0021927,REQ-2024-00216,start,2024-12-02,,2024-12-02T10:56:04Z,2026-05-31T23:59:59Z
WE-0001191,W-101057,CAND-0021567,APP-0021947,REQ-2024-00888,start,2024-12-02,,2024-12-05T08:12:02Z,2026-05-31T23:59:59Z
WE-0001192,W-101058,CAND-0021680,APP-0022066,REQ-2024-00853,start,2024-12-02,,2024-12-05T09:31:20Z,2026-05-31T23:59:59Z
WE-0001193,W-101059,CAND-0022111,APP-0022510,REQ-2024-00968,start,2024-12-02,,2024-12-03T12:59:42Z,2026-05-31T23:59:59Z
WE-0001194,W-101060,CAND-0022297,APP-0022705,REQ-2024-00968,start,2024-12-02,,2024-12-04T13:48:13Z,2026-05-31T23:59:59Z
WE-0001195,W-101061,CAND-0022315,APP-0022724,REQ-2024-00990,start,2024-12-02,,2024-12-04T08:28:59Z,2026-05-31T23:59:59Z
WE-0001196,W-101062,CAND-0022334,APP-0022743,REQ-2024-00860,start,2024-12-02,,2024-12-02T18:26:57Z,2026-05-31T23:59:59Z
WE-0001197,W-101063,CAND-0022373,APP-0022783,REQ-2024-00987,start,2024-12-02,,2024-12-04T19:57:27Z,2026-05-31T23:59:59Z
WE-0001198,W-101064,CAND-0022545,APP-0022959,REQ-2024-00987,start,2024-12-02,,2024-12-04T13:24:06Z,2026-05-31T23:59:59Z
WE-0001199,W-101065,CAND-0022581,APP-0022995,REQ-2024-00928,start,2024-12-02,,2024-12-04T15:56:16Z,2026-05-31T23:59:59Z
WE-0001200,W-101066,CAND-0022622,APP-0023037,REQ-2024-00763,start,2024-12-02,,2024-12-03T10:25:24Z,2026-05-31T23:59:59Z
WE-0001201,W-101067,CAND-0022780,APP-0023201,REQ-2024-00982,start,2024-12-02,,2024-12-03T19:56:50Z,2026-05-31T23:59:59Z
WE-0001202,W-101068,CAND-0022926,APP-0023353,REQ-2024-00985,start,2024-12-02,,2024-12-02T18:26:00Z,2026-05-31T23:59:59Z
WE-0001203,W-101069,CAND-0022948,APP-0023376,REQ-2024-01014,start,2024-12-02,,2024-12-05T14:39:42Z,2026-05-31T23:59:59Z
WE-0001204,W-100973,CAND-0020367,APP-0020711,REQ-2024-00887,termination,2024-12-03,voluntary_resignation,2024-12-05T11:01:33Z,2026-05-31T23:59:59Z
WE-0001205,W-100995,CAND-0020701,APP-0021059,REQ-2024-00914,termination,2024-12-06,voluntary_resignation,2024-12-10T09:21:31Z,2026-05-31T23:59:59Z
WE-0001206,W-101070,CAND-0019887,APP-0020204,REQ-2024-00889,start,2024-12-09,,2024-12-10T11:07:13Z,2026-05-31T23:59:59Z
WE-0001207,W-101071,CAND-0019947,APP-0020271,REQ-2024-00774,start,2024-12-09,,2024-12-10T12:43:35Z,2026-05-31T23:59:59Z
WE-0001208,W-101072,CAND-0020113,APP-0020444,REQ-2024-00739,start,2024-12-09,,2024-12-10T13:53:42Z,2026-05-31T23:59:59Z
WE-0001209,W-101073,CAND-0020401,APP-0020746,REQ-2024-00671,start,2024-12-09,,2024-12-12T18:00:16Z,2026-05-31T23:59:59Z
WE-0001210,W-101074,CAND-0021983,APP-0022381,REQ-2024-00966,start,2024-12-09,,2024-12-11T11:04:53Z,2026-05-31T23:59:59Z
WE-0001211,W-101075,CAND-0022012,APP-0022410,REQ-2024-00928,start,2024-12-09,,2024-12-10T08:08:35Z,2026-05-31T23:59:59Z
WE-0001212,W-101076,CAND-0022033,APP-0022431,REQ-2024-00964,start,2024-12-09,,2024-12-09T18:11:05Z,2026-05-31T23:59:59Z
WE-0001213,W-101077,CAND-0022139,APP-0022538,REQ-2024-00806,start,2024-12-09,,2024-12-09T15:12:47Z,2026-05-31T23:59:59Z
WE-0001214,W-101078,CAND-0022428,APP-0022840,REQ-2024-00560,start,2024-12-09,,2024-12-12T12:02:20Z,2026-05-31T23:59:59Z
WE-0001215,W-101079,CAND-0022440,APP-0022852,REQ-2024-00873,start,2024-12-09,,2024-12-11T15:44:26Z,2026-05-31T23:59:59Z
WE-0001216,W-101080,CAND-0022445,APP-0022857,REQ-2024-00887,start,2024-12-09,,2024-12-12T16:41:04Z,2026-05-31T23:59:59Z
WE-0001217,W-101081,CAND-0022483,APP-0022896,REQ-2024-00995,start,2024-12-09,,2024-12-10T12:55:18Z,2026-05-31T23:59:59Z
WE-0001218,W-101082,CAND-0022852,APP-0023278,REQ-2024-00972,start,2024-12-09,,2024-12-09T15:06:15Z,2026-05-31T23:59:59Z
WE-0001219,W-101083,CAND-0023641,APP-0024086,REQ-2024-00519,start,2024-12-09,,2024-12-09T16:17:53Z,2026-05-31T23:59:59Z
WE-0001220,W-101084,CAND-0023733,APP-0024185,REQ-2024-01014,start,2024-12-09,,2024-12-10T18:38:14Z,2026-05-31T23:59:59Z
WE-0001221,W-101085,CAND-0021001,APP-0024726,REQ-2024-01072,start,2024-12-09,,2024-12-11T19:48:16Z,2026-05-31T23:59:59Z
WE-0001222,W-100155,CAND-0003571,APP-0003580,REQ-2024-00147,termination,2024-12-12,voluntary_resignation,2024-12-13T08:30:50Z,2026-05-31T23:59:59Z
WE-0001223,W-100742,CAND-0016435,APP-0016654,REQ-2024-00741,termination,2024-12-14,voluntary_resignation,2024-12-19T14:51:24Z,2026-05-31T23:59:59Z
WE-0001224,W-100977,CAND-0008533,APP-0020994,REQ-2024-00911,termination,2024-12-15,involuntary_probation,2024-12-16T10:26:23Z,2026-05-31T23:59:59Z
WE-0001225,W-100835,CAND-0018392,APP-0018671,REQ-2024-00830,termination,2024-12-16,voluntary_resignation,2024-12-19T14:23:21Z,2026-05-31T23:59:59Z
WE-0001226,W-101086,CAND-0020935,APP-0021297,REQ-2024-00917,start,2024-12-16,,2024-12-19T12:10:11Z,2026-05-31T23:59:59Z
WE-0001227,W-101087,CAND-0020962,APP-0021325,REQ-2024-00232,start,2024-12-16,,2024-12-16T09:55:01Z,2026-05-31T23:59:59Z
WE-0001228,W-101088,CAND-0021254,APP-0021623,REQ-2024-00218,start,2024-12-16,,2024-12-19T11:01:56Z,2026-05-31T23:59:59Z
WE-0001229,W-101089,CAND-0021498,APP-0021873,REQ-2024-00481,start,2024-12-16,,2024-12-16T15:51:14Z,2026-05-31T23:59:59Z
WE-0001230,W-101090,CAND-0021525,APP-0021900,REQ-2024-00922,start,2024-12-16,,2024-12-18T12:55:51Z,2026-05-31T23:59:59Z
WE-0001231,W-101091,CAND-0006848,APP-0021919,REQ-2024-00952,start,2024-12-16,,2024-12-17T13:16:49Z,2026-05-31T23:59:59Z
WE-0001232,W-101092,CAND-0022140,APP-0022539,REQ-2024-00832,start,2024-12-16,,2024-12-16T15:09:47Z,2026-05-31T23:59:59Z
WE-0001233,W-101093,CAND-0022205,APP-0022609,REQ-2024-00873,start,2024-12-16,,2024-12-17T19:25:33Z,2026-05-31T23:59:59Z
WE-0001234,W-101094,CAND-0008015,APP-0022700,REQ-2024-00959,start,2024-12-16,,2024-12-19T17:05:18Z,2026-05-31T23:59:59Z
WE-0001235,W-101095,CAND-0022551,APP-0022965,REQ-2024-00996,start,2024-12-16,,2024-12-17T14:03:04Z,2026-05-31T23:59:59Z
WE-0001236,W-101096,CAND-0022722,APP-0023142,REQ-2024-00995,start,2024-12-16,,2024-12-18T12:37:54Z,2026-05-31T23:59:59Z
WE-0001237,W-101097,CAND-0022943,APP-0023371,REQ-2024-01005,start,2024-12-16,,2024-12-18T14:07:48Z,2026-05-31T23:59:59Z
WE-0001238,W-101098,CAND-0023002,APP-0023431,REQ-2024-01004,start,2024-12-16,,2024-12-17T17:19:33Z,2026-05-31T23:59:59Z
WE-0001239,W-101099,CAND-0023263,APP-0023698,REQ-2024-00972,start,2024-12-16,,2024-12-16T10:08:51Z,2026-05-31T23:59:59Z
WE-0001240,W-101100,CAND-0023618,APP-0024063,REQ-2024-01014,start,2024-12-16,,2024-12-19T18:09:20Z,2026-05-31T23:59:59Z
WE-0001241,W-101101,CAND-0023633,APP-0024078,REQ-2024-01038,start,2024-12-16,,2024-12-16T14:21:58Z,2026-05-31T23:59:59Z
WE-0001242,W-101102,CAND-0023866,APP-0024322,REQ-2024-01042,start,2024-12-16,,2024-12-16T13:05:00Z,2026-05-31T23:59:59Z
WE-0001243,W-101103,CAND-0024721,APP-0025202,REQ-2024-01072,start,2024-12-16,,2024-12-16T10:37:30Z,2026-05-31T23:59:59Z
WE-0001244,W-100134,CAND-0000923,APP-0000923,REQ-2024-00102,termination,2024-12-17,voluntary_resignation,2024-12-18T13:48:57Z,2026-05-31T23:59:59Z
WE-0001245,W-100544,CAND-0011020,APP-0011120,REQ-2024-00144,termination,2024-12-21,voluntary_resignation,2024-12-21T16:42:07Z,2026-05-31T23:59:59Z
WE-0001246,W-100767,CAND-0013918,APP-0014068,REQ-2024-00562,termination,2024-12-21,voluntary_resignation,2024-12-21T17:56:53Z,2026-05-31T23:59:59Z
WE-0001247,W-100676,CAND-0015058,APP-0015237,REQ-2024-00573,termination,2024-12-22,involuntary_restructuring,2024-12-23T15:00:03Z,2026-05-31T23:59:59Z
WE-0001248,W-100562,CAND-0012363,APP-0012489,REQ-2024-00290,termination,2024-12-23,involuntary_restructuring,2024-12-25T19:33:54Z,2026-05-31T23:59:59Z
WE-0001249,W-101104,CAND-0020628,APP-0020983,REQ-2024-00893,start,2024-12-23,,2024-12-24T12:57:24Z,2026-05-31T23:59:59Z
WE-0001250,W-101105,CAND-0021666,APP-0022052,REQ-2024-00690,start,2024-12-23,,2024-12-24T09:56:33Z,2026-05-31T23:59:59Z
WE-0001251,W-101106,CAND-0021877,APP-0022271,REQ-2024-00507,start,2024-12-23,,2024-12-24T17:41:27Z,2026-05-31T23:59:59Z
WE-0001252,W-101107,CAND-0021925,APP-0022321,REQ-2024-00300,start,2024-12-23,,2024-12-26T09:42:21Z,2026-05-31T23:59:59Z
WE-0001253,W-101108,CAND-0022049,APP-0022447,REQ-2024-00507,start,2024-12-23,,2024-12-25T08:02:51Z,2026-05-31T23:59:59Z
WE-0001254,W-101109,CAND-0022102,APP-0022501,REQ-2024-00961,start,2024-12-23,,2024-12-25T11:24:56Z,2026-05-31T23:59:59Z
WE-0001255,W-101110,CAND-0022133,APP-0022532,REQ-2024-00686,start,2024-12-23,,2024-12-25T19:40:14Z,2026-05-31T23:59:59Z
WE-0001256,W-101111,CAND-0022585,APP-0022999,REQ-2024-00945,start,2024-12-23,,2024-12-25T14:55:32Z,2026-05-31T23:59:59Z
WE-0001257,W-101112,CAND-0022643,APP-0023058,REQ-2024-00964,start,2024-12-23,,2024-12-25T18:36:34Z,2026-05-31T23:59:59Z
WE-0001258,W-101113,CAND-0022904,APP-0023331,REQ-2024-00791,start,2024-12-23,,2024-12-24T17:21:39Z,2026-05-31T23:59:59Z
WE-0001259,W-101114,CAND-0023264,APP-0023700,REQ-2024-00980,start,2024-12-23,,2024-12-25T19:50:13Z,2026-05-31T23:59:59Z
WE-0001260,W-101115,CAND-0023323,APP-0023762,REQ-2024-00936,start,2024-12-23,,2024-12-23T09:18:10Z,2026-05-31T23:59:59Z
WE-0001261,W-101116,CAND-0023665,APP-0024113,REQ-2024-01005,start,2024-12-23,,2024-12-25T15:39:48Z,2026-05-31T23:59:59Z
WE-0001262,W-101117,CAND-0023734,APP-0024186,REQ-2024-01014,start,2024-12-23,,2024-12-26T10:23:58Z,2026-05-31T23:59:59Z
WE-0001263,W-101118,CAND-0023945,APP-0024402,REQ-2024-01038,start,2024-12-23,,2024-12-25T11:32:56Z,2026-05-31T23:59:59Z
WE-0001264,W-101119,CAND-0024876,APP-0025359,REQ-2024-01051,start,2024-12-23,,2024-12-24T15:03:39Z,2026-05-31T23:59:59Z
WE-0001265,W-100152,CAND-0003272,APP-0003280,REQ-2024-00322,termination,2024-12-25,involuntary_performance,2024-12-25T11:31:41Z,2026-05-31T23:59:59Z
WE-0001266,W-101120,CAND-0022625,APP-0023040,REQ-2024-00828,start,2024-12-30,,2025-01-02T14:59:51Z,2026-05-31T23:59:59Z
WE-0001267,W-101121,CAND-0023074,APP-0023505,REQ-2024-01010,start,2024-12-30,,2025-01-02T08:13:37Z,2026-05-31T23:59:59Z
WE-0001268,W-101122,CAND-0004570,APP-0023865,REQ-2024-01016,start,2024-12-30,,2025-01-01T11:38:08Z,2026-05-31T23:59:59Z
WE-0001269,W-101123,CAND-0023441,APP-0023883,REQ-2024-00400,start,2024-12-30,,2024-12-30T12:14:46Z,2026-05-31T23:59:59Z
WE-0001270,W-101124,CAND-0023479,APP-0023922,REQ-2024-01010,start,2024-12-30,,2025-01-02T18:43:31Z,2026-05-31T23:59:59Z
WE-0001271,W-101124,CAND-0023479,APP-0023922,REQ-2024-01010,start,2024-12-30,,2025-01-08T12:16:05Z,2026-05-31T23:59:59Z
WE-0001272,W-101125,CAND-0023516,APP-0023959,REQ-2024-00511,start,2024-12-30,,2025-01-01T13:55:11Z,2026-05-31T23:59:59Z
WE-0001273,W-101126,CAND-0023568,APP-0024012,REQ-2024-01016,start,2024-12-30,,2024-12-30T12:59:21Z,2026-05-31T23:59:59Z
WE-0001274,W-101127,CAND-0023875,APP-0024331,REQ-2024-01050,start,2024-12-30,,2024-12-31T18:17:46Z,2026-05-31T23:59:59Z
WE-0001275,W-101128,CAND-0023895,APP-0024351,REQ-2024-01076,start,2024-12-30,,2025-01-02T19:46:36Z,2026-05-31T23:59:59Z
WE-0001276,W-101129,CAND-0024262,APP-0024730,REQ-2024-01074,start,2024-12-30,,2025-01-01T18:52:22Z,2026-05-31T23:59:59Z
WE-0001277,W-101130,CAND-0024580,APP-0025056,REQ-2024-01079,start,2024-12-30,,2024-12-30T15:51:12Z,2026-05-31T23:59:59Z
WE-0001278,W-101131,CAND-0024595,APP-0025072,REQ-2024-01103,start,2024-12-30,,2024-12-31T14:30:57Z,2026-05-31T23:59:59Z
WE-0001279,W-101132,CAND-0024669,APP-0025149,REQ-2024-01099,start,2024-12-30,,2025-01-01T15:07:35Z,2026-05-31T23:59:59Z
WE-0001280,W-101133,CAND-0024798,APP-0025281,REQ-2024-01054,start,2024-12-30,,2025-01-01T17:58:52Z,2026-05-31T23:59:59Z
WE-0001281,W-101134,CAND-0024844,APP-0025327,REQ-2024-00534,start,2024-12-30,,2024-12-30T19:08:58Z,2026-05-31T23:59:59Z
WE-0001282,W-101135,CAND-0025292,APP-0025789,REQ-2024-01077,start,2024-12-30,,2025-01-01T17:33:36Z,2026-05-31T23:59:59Z
WE-0001283,W-101136,CAND-0025730,APP-0026256,REQ-2024-01122,start,2024-12-30,,2025-01-02T10:57:42Z,2026-05-31T23:59:59Z
WE-0001284,W-101119,CAND-0024876,APP-0025359,REQ-2024-01051,termination,2024-12-31,voluntary_resignation,2025-01-01T18:13:25Z,2026-05-31T23:59:59Z
WE-0001285,W-100844,CAND-0016799,APP-0017026,REQ-2024-00751,termination,2025-01-03,voluntary_resignation,2025-01-04T19:22:59Z,2026-05-31T23:59:59Z
WE-0001286,W-100199,CAND-0003345,APP-0003354,REQ-2024-00144,termination,2025-01-05,voluntary_resignation,2025-01-10T15:21:13Z,2026-05-31T23:59:59Z
WE-0001287,W-101137,CAND-0022242,APP-0022648,REQ-2024-00969,start,2025-01-06,,2025-01-06T13:18:55Z,2026-05-31T23:59:59Z
WE-0001288,W-101138,CAND-0022495,APP-0022908,REQ-2024-00788,start,2025-01-06,,2025-01-06T08:21:02Z,2026-05-31T23:59:59Z
WE-0001289,W-101139,CAND-0023503,APP-0023946,REQ-2024-01033,start,2025-01-06,,2025-01-07T15:17:12Z,2026-05-31T23:59:59Z
WE-0001290,W-101140,CAND-0023518,APP-0023961,REQ-2024-00545,start,2025-01-06,,2025-01-09T18:22:21Z,2026-05-31T23:59:59Z
WE-0001291,W-101141,CAND-0023586,APP-0024030,REQ-2024-00747,start,2025-01-06,,2025-01-08T18:15:39Z,2026-05-31T23:59:59Z
WE-0001292,W-101142,CAND-0001447,APP-0024132,REQ-2024-01025,start,2025-01-06,,2025-01-07T17:18:41Z,2026-05-31T23:59:59Z
WE-0001293,W-101143,CAND-0023764,APP-0024217,REQ-2024-00628,start,2025-01-06,,2025-01-07T10:41:43Z,2026-05-31T23:59:59Z
WE-0001294,W-101144,CAND-0024033,APP-0024492,REQ-2024-01071,start,2025-01-06,,2025-01-07T11:36:36Z,2026-05-31T23:59:59Z
WE-0001295,W-101145,CAND-0024343,APP-0024813,REQ-2024-01081,start,2025-01-06,,2025-01-09T18:57:22Z,2026-05-31T23:59:59Z
WE-0001296,W-101146,CAND-0024346,APP-0024816,REQ-2024-01083,start,2025-01-06,,2025-01-06T14:38:32Z,2026-05-31T23:59:59Z
WE-0001297,W-101147,CAND-0024644,APP-0025123,REQ-2024-01063,start,2025-01-06,,2025-01-06T08:03:10Z,2026-05-31T23:59:59Z
WE-0001298,W-101148,CAND-0024705,APP-0025186,REQ-2024-01050,start,2025-01-06,,2025-01-09T09:49:35Z,2026-05-31T23:59:59Z
WE-0001299,W-101149,CAND-0024775,APP-0025257,REQ-2024-00943,start,2025-01-06,,2025-01-09T14:39:53Z,2026-05-31T23:59:59Z
WE-0001300,W-101150,CAND-0024883,APP-0025366,REQ-2024-01060,start,2025-01-06,,2025-01-08T08:01:39Z,2026-05-31T23:59:59Z
WE-0001301,W-101151,CAND-0025196,APP-0025688,REQ-2024-01057,start,2025-01-06,,2025-01-07T19:36:21Z,2026-05-31T23:59:59Z
WE-0001302,W-101152,CAND-0025373,APP-0025873,REQ-2024-01099,start,2025-01-06,,2025-01-08T18:29:35Z,2026-05-31T23:59:59Z
WE-0001303,W-101153,CAND-0025389,APP-0025891,REQ-2024-01122,start,2025-01-06,,2025-01-07T18:02:01Z,2026-05-31T23:59:59Z
WE-0001304,W-101154,CAND-0025403,APP-0025907,REQ-2024-00942,start,2025-01-06,,2025-01-07T16:35:06Z,2026-05-31T23:59:59Z
WE-0001305,W-101155,CAND-0025436,APP-0025942,REQ-2024-01088,start,2025-01-06,,2025-01-08T11:36:12Z,2026-05-31T23:59:59Z
WE-0001306,W-101156,CAND-0025645,APP-0026167,REQ-2024-01110,start,2025-01-06,,2025-01-09T12:55:50Z,2026-05-31T23:59:59Z
WE-0001307,W-101157,CAND-0025652,APP-0026174,REQ-2024-01115,start,2025-01-06,,2025-01-06T12:28:48Z,2026-05-31T23:59:59Z
WE-0001308,W-101158,CAND-0025654,APP-0026176,REQ-2024-01118,start,2025-01-06,,2025-01-08T17:40:33Z,2026-05-31T23:59:59Z
WE-0001309,W-101159,CAND-0025669,APP-0026192,REQ-2024-01130,start,2025-01-06,,2025-01-07T10:11:19Z,2026-05-31T23:59:59Z
WE-0001310,W-101160,CAND-0025738,APP-0026264,REQ-2024-01130,start,2025-01-06,,2025-01-08T10:43:46Z,2026-05-31T23:59:59Z
