offer_version_id,offer_id,application_id,requisition_id,offer_cycle_number,offer_version_number,version_reason,offer_status,is_current_version,offer_extended_date,offer_accepted_date,offer_declined_date,offer_withdrawn_date,offer_rescinded_date,candidate_renege_date,proposed_start_date,base_salary,currency
OFR-001382-V2,OFR-001382,APP-0019602,REQ-2024-00868,1,2,start_date_revision,accepted,true,2024-09-24,2024-09-24,,,,,2024-10-14,48500,USD
OFR-001383-V1,OFR-001383,APP-0019618,REQ-2024-00421,1,1,initial,accepted,true,2024-09-12,2024-09-15,,,,,2024-10-07,71000,USD
OFR-001384-V1,OFR-001384,APP-0019638,REQ-2024-00818,1,1,initial,accepted,true,2024-09-11,2024-09-14,,,,,2024-10-14,87500,USD
OFR-001385-V1,OFR-001385,APP-0019663,REQ-2024-00865,1,1,initial,accepted,false,2024-09-17,2024-09-20,,,,,2024-10-14,76500,USD
OFR-001385-V2,OFR-001385,APP-0019663,REQ-2024-00865,1,2,start_date_revision,accepted,true,2024-09-25,2024-09-25,,,,,2024-10-28,76500,USD
OFR-001386-V1,OFR-001386,APP-0019674,REQ-2024-00880,1,1,initial,accepted,true,2024-09-12,2024-09-15,,,,,2024-10-14,58500,USD
OFR-001387-V1,OFR-001387,APP-0019675,REQ-2024-00880,1,1,initial,accepted,false,2024-09-21,2024-09-26,,,,,2024-10-21,59500,USD
OFR-001387-V2,OFR-001387,APP-0019675,REQ-2024-00880,1,2,letter_reissue,accepted,true,2024-09-30,2024-09-30,,,,,2024-10-21,59500,USD
OFR-001388-V1,OFR-001388,APP-0019680,REQ-2024-00887,1,1,initial,declined,true,2024-09-14,,2024-09-15,,,,2024-10-12,82500,USD
OFR-001389-V1,OFR-001389,APP-0019714,REQ-2024-00842,1,1,initial,accepted,true,2024-09-12,2024-09-15,,,,,2024-10-21,102500,USD
OFR-001390-V1,OFR-001390,APP-0019720,REQ-2024-00857,1,1,initial,declined,true,2024-09-15,,2024-09-19,,,,2024-10-13,53500,USD
OFR-001391-V1,OFR-001391,APP-0019733,REQ-2024-00872,1,1,initial,accepted,true,2024-09-23,2024-09-25,,,,,2024-12-02,202500,USD
OFR-001392-V1,OFR-001392,APP-0019742,REQ-2024-00877,1,1,initial,superseded,false,2024-09-15,,,,,,2024-10-07,48500,USD
OFR-001392-V2,OFR-001392,APP-0019742,REQ-2024-00877,1,2,negotiation_revision,accepted,true,2024-09-17,2024-09-19,,,,,2024-10-07,51000,USD
OFR-001393-V1,OFR-001393,APP-0019747,REQ-2024-00880,1,1,initial,superseded,false,2024-09-06,,,,,,2024-10-07,60500,USD
OFR-001393-V2,OFR-001393,APP-0019747,REQ-2024-00880,1,2,negotiation_revision,accepted,true,2024-09-11,2024-09-12,,,,,2024-10-07,62500,USD
OFR-001394-V1,OFR-001394,APP-0019818,REQ-2024-00880,1,1,initial,accepted,true,2024-09-16,2024-09-21,,,,,2024-10-21,59500,USD
OFR-001395-V1,OFR-001395,APP-0019825,REQ-2024-00887,1,1,initial,reneged,true,2024-09-12,2024-09-14,,,,2024-09-23,2024-10-07,76000,USD
OFR-001396-V1,OFR-001396,APP-0019891,REQ-2024-00884,1,1,initial,accepted,true,2024-09-21,2024-10-02,,,,,2024-11-04,97500,USD
OFR-001397-V1,OFR-001397,APP-0019897,REQ-2024-00887,1,1,initial,accepted,true,2024-09-21,2024-09-23,,,,,2024-10-28,76500,USD
OFR-001398-V1,OFR-001398,APP-0019898,REQ-2024-00887,1,1,initial,superseded,false,2024-09-16,,,,,,2024-10-21,76000,USD
OFR-001398-V2,OFR-001398,APP-0019898,REQ-2024-00887,1,2,negotiation_revision,accepted,true,2024-09-17,2024-09-21,,,,,2024-10-21,78500,USD
OFR-001399-V1,OFR-001399,APP-0019918,REQ-2024-00702,1,1,initial,accepted,true,2024-09-27,2024-10-02,,,,,2024-11-04,113500,USD
OFR-001400-V1,OFR-001400,APP-0019941,REQ-2024-00860,1,1,initial,superseded,false,2024-09-14,,,,,,2024-10-21,82500,USD
OFR-001400-V2,OFR-001400,APP-0019941,REQ-2024-00860,1,2,negotiation_revision,accepted,true,2024-09-15,2024-09-16,,,,,2024-10-21,86000,USD
OFR-001401-V1,OFR-001401,APP-0019948,REQ-2024-00865,1,1,initial,declined,true,2024-09-14,,2024-09-17,,,,2024-10-12,78000,USD
OFR-001402-V1,OFR-001402,APP-0019970,REQ-2024-00882,1,1,initial,withdrawn,true,2024-10-07,,,2024-10-10,,,2024-11-04,101500,USD
OFR-001403-V1,OFR-001403,APP-0019985,REQ-2024-00046,1,1,initial,accepted,true,2024-09-17,2024-09-21,,,,,2024-10-21,71500,USD
OFR-001404-V1,OFR-001404,APP-0019999,REQ-2024-00684,1,1,initial,accepted,true,2024-09-19,2024-09-21,,,,,2024-10-14,53500,USD
OFR-001405-V1,OFR-001405,APP-0020005,REQ-2024-00771,1,1,initial,declined,true,2024-09-25,,2024-09-27,,,,2024-10-23,142000,USD
OFR-001406-V1,OFR-001406,APP-0020008,REQ-2024-00784,1,1,initial,accepted,true,2024-09-14,2024-09-16,,,,,2024-10-14,71000,USD
OFR-001407-V1,OFR-001407,APP-0020039,REQ-2024-00865,1,1,initial,accepted,true,2024-09-13,2024-09-20,,,,,2024-10-14,77000,USD
OFR-001408-V1,OFR-001408,APP-0020045,REQ-2024-00873,1,1,initial,accepted,true,2024-09-15,2024-09-17,,,,,2024-10-21,109000,USD
OFR-001409-V1,OFR-001409,APP-0020046,REQ-2024-00873,1,1,initial,accepted,true,2024-09-22,2024-09-23,,,,,2024-11-04,105000,USD
OFR-001410-V1,OFR-001410,APP-0020055,REQ-2024-00882,1,1,initial,superseded,false,2024-09-19,,,,,,2024-10-21,96500,USD
OFR-001410-V2,OFR-001410,APP-0020055,REQ-2024-00882,1,2,negotiation_revision,accepted,true,2024-09-20,2024-09-22,,,,,2024-10-21,100500,USD
OFR-001411-V1,OFR-001411,APP-0020056,REQ-2024-00884,1,1,initial,declined,true,2024-09-15,,2024-09-19,,,,2024-10-13,88000,USD
OFR-001412-V1,OFR-001412,APP-0020114,REQ-2024-00873,1,1,initial,accepted,true,2024-09-23,2024-09-26,,,,,2024-10-28,112500,USD
OFR-001413-V1,OFR-001413,APP-0020126,REQ-2024-00883,1,1,initial,superseded,false,2024-09-29,,,,,,2024-11-04,97000,USD
OFR-001413-V2,OFR-001413,APP-0020126,REQ-2024-00883,1,2,negotiation_revision,accepted,true,2024-10-02,2024-10-03,,,,,2024-11-04,103000,USD
OFR-001414-V1,OFR-001414,APP-0020147,REQ-2024-00583,1,1,initial,accepted,false,2024-09-18,2024-09-23,,,,,2024-10-21,74000,USD
OFR-001414-V2,OFR-001414,APP-0020147,REQ-2024-00583,1,2,start_date_revision,accepted,true,2024-09-26,2024-09-26,,,,,2024-11-11,74000,USD
OFR-001415-V1,OFR-001415,APP-0020157,REQ-2024-00793,1,1,initial,superseded,false,2024-09-18,,,,,,2024-10-28,103500,USD
OFR-001415-V2,OFR-001415,APP-0020157,REQ-2024-00793,1,2,negotiation_revision,accepted,true,2024-09-19,2024-09-22,,,,,2024-10-28,110500,USD
OFR-001416-V1,OFR-001416,APP-0020177,REQ-2024-00864,1,1,initial,accepted,true,2024-09-21,2024-09-23,,,,,2024-10-21,65000,USD
OFR-001417-V1,OFR-001417,APP-0020204,REQ-2024-00889,1,1,initial,accepted,true,2024-10-09,2024-10-24,,,,,2024-12-09,138500,USD
OFR-001418-V1,OFR-001418,APP-0020207,REQ-2024-00897,1,1,initial,accepted,true,2024-09-28,2024-10-01,,,,,2024-11-11,139000,USD
OFR-001419-V1,OFR-001419,APP-0020221,REQ-2024-00716,1,1,initial,superseded,false,2024-09-13,,,,,,2024-10-07,48500,USD
OFR-001419-V2,OFR-001419,APP-0020221,REQ-2024-00716,1,2,negotiation_revision,accepted,false,2024-09-14,2024-09-15,,,,,2024-10-07,52500,USD
OFR-001419-V3,OFR-001419,APP-0020221,REQ-2024-00716,1,3,letter_reissue,accepted,true,2024-09-30,2024-09-30,,,,,2024-10-07,52500,USD
OFR-001420-V1,OFR-001420,APP-0020239,REQ-2024-00873,1,1,initial,accepted,true,2024-09-23,2024-09-26,,,,,2024-11-04,101000,USD
OFR-001421-V1,OFR-001421,APP-0020247,REQ-2024-00883,1,1,initial,declined,true,2024-10-04,,2024-10-08,,,,2024-11-01,97500,USD
OFR-001422-V1,OFR-001422,APP-0020252,REQ-2024-00887,1,1,initial,superseded,false,2024-09-21,,,,,,2024-10-28,79000,USD
OFR-001422-V2,OFR-001422,APP-0020252,REQ-2024-00887,1,2,negotiation_revision,accepted,true,2024-09-23,2024-09-24,,,,,2024-10-28,84500,USD
OFR-001423-V1,OFR-001423,APP-0020258,REQ-2024-00901,1,1,initial,superseded,false,2024-09-18,,,,,,2024-10-07,71500,USD
OFR-001423-V2,OFR-001423,APP-0020258,REQ-2024-00901,1,2,negotiation_revision,accepted,false,2024-09-21,2024-09-22,,,,,2024-10-07,75000,USD
OFR-001423-V3,OFR-001423,APP-0020258,REQ-2024-00901,1,3,salary_correction,accepted,true,2024-09-28,2024-09-28,,,,,2024-10-07,76200,USD
OFR-001424-V1,OFR-001424,APP-0020271,REQ-2024-00774,1,1,initial,superseded,false,2024-10-08,,,,,,2024-12-09,159000,USD
OFR-001424-V2,OFR-001424,APP-0020271,REQ-2024-00774,1,2,negotiation_revision,accepted,true,2024-10-15,2024-10-16,,,,,2024-12-09,171500,USD
OFR-001425-V1,OFR-001425,APP-0020330,REQ-2024-00747,1,1,initial,superseded,false,2024-09-20,,,,,,2024-10-18,84500,USD
OFR-001425-V2,OFR-001425,APP-0020330,REQ-2024-00747,1,2,negotiation_revision,declined,true,2024-09-21,,2024-09-22,,,,2024-10-18,90000,USD
OFR-001426-V1,OFR-001426,APP-0020342,REQ-2024-00857,1,1,initial,superseded,false,2024-09-19,,,,,,2024-10-14,57500,USD
OFR-001426-V2,OFR-001426,APP-0020342,REQ-2024-00857,1,2,negotiation_revision,accepted,true,2024-09-21,2024-09-23,,,,,2024-10-14,61500,USD
OFR-001427-V1,OFR-001427,APP-0020349,REQ-2024-00873,1,1,initial,declined,true,2024-10-14,,2024-10-18,,,,2024-11-11,96500,USD
OFR-001428-V1,OFR-001428,APP-0020361,REQ-2024-00885,1,1,initial,declined,true,2024-09-29,,2024-10-03,,,,2024-10-27,51500,USD
OFR-001429-V1,OFR-001429,APP-0020384,REQ-2024-00635,1,1,initial,accepted,true,2024-09-28,2024-10-03,,,,,2024-11-11,103500,USD
OFR-001430-V1,OFR-001430,APP-0020395,REQ-2024-00837,1,1,initial,accepted,true,2024-09-22,2024-09-23,,,,,2024-10-28,97000,USD
OFR-001431-V1,OFR-001431,APP-0020421,REQ-2024-00884,1,1,initial,accepted,true,2024-10-06,2024-10-09,,,,,2024-11-11,87000,USD
OFR-001432-V1,OFR-001432,APP-0020427,REQ-2024-00898,1,1,initial,accepted,true,2024-09-14,2024-09-18,,,,,2024-10-14,49500,USD
OFR-001433-V1,OFR-001433,APP-0020444,REQ-2024-00739,1,1,initial,superseded,false,2024-10-27,,,,,,2024-12-09,137500,USD
OFR-001433-V2,OFR-001433,APP-0020444,REQ-2024-00739,1,2,negotiation_revision,accepted,false,2024-10-30,2024-10-31,,,,,2024-12-09,144500,USD
OFR-001433-V3,OFR-001433,APP-0020444,REQ-2024-00739,1,3,letter_reissue,accepted,true,2024-11-14,2024-11-14,,,,,2024-12-09,144500,USD
OFR-001434-V1,OFR-001434,APP-0020486,REQ-2024-00896,1,1,initial,declined,true,2024-10-18,,2024-10-22,,,,2024-11-15,102500,USD
OFR-001435-V1,OFR-001435,APP-0020525,REQ-2024-00880,1,1,initial,accepted,true,2024-09-19,2024-09-20,,,,,2024-10-21,61500,USD
OFR-001436-V1,OFR-001436,APP-0020526,REQ-2024-00883,1,1,initial,declined,true,2024-10-15,,2024-10-19,,,,2024-11-12,97500,USD
OFR-001437-V1,OFR-001437,APP-0020527,REQ-2024-00883,1,1,initial,accepted,true,2024-10-18,2024-10-20,,,,,2024-11-25,97000,USD
OFR-001438-V1,OFR-001438,APP-0020541,REQ-2024-00903,1,1,initial,accepted,true,2024-09-23,2024-09-24,,,,,2024-10-14,71000,USD
OFR-001439-V1,OFR-001439,APP-0020544,REQ-2024-00907,1,1,initial,superseded,false,2024-10-15,,,,,,2024-11-25,173500,USD
OFR-001439-V2,OFR-001439,APP-0020544,REQ-2024-00907,1,2,negotiation_revision,accepted,true,2024-10-17,2024-10-18,,,,,2024-11-25,182000,USD
OFR-001440-V1,OFR-001440,APP-0020545,REQ-2024-00909,1,1,initial,accepted,true,2024-09-29,2024-10-04,,,,,2024-11-18,124000,USD
OFR-001441-V1,OFR-001441,APP-0020546,REQ-2024-00911,1,1,initial,superseded,false,2024-10-07,,,,,,2024-11-04,77000,USD
OFR-001441-V2,OFR-001441,APP-0020546,REQ-2024-00911,1,2,negotiation_revision,withdrawn,true,2024-10-14,,,2024-10-17,,,2024-11-04,81500,USD
OFR-001442-V1,OFR-001442,APP-0020562,REQ-2024-00758,1,1,initial,accepted,true,2024-10-07,2024-10-11,,,,,2024-11-11,100000,USD
OFR-001443-V1,OFR-001443,APP-0020563,REQ-2024-00771,1,1,initial,accepted,true,2024-10-10,2024-10-13,,,,,2024-11-25,123000,USD
OFR-001444-V1,OFR-001444,APP-0020568,REQ-2024-00832,1,1,initial,accepted,true,2024-09-27,2024-09-29,,,,,2024-11-11,77500,USD
OFR-001445-V1,OFR-001445,APP-0020658,REQ-2024-00908,1,1,initial,superseded,false,2024-09-28,,,,,,2024-10-28,73000,USD
OFR-001445-V2,OFR-001445,APP-0020658,REQ-2024-00908,1,2,negotiation_revision,accepted,true,2024-09-30,2024-10-01,,,,,2024-10-28,77000,USD
OFR-001446-V1,OFR-001446,APP-0020660,REQ-2024-00911,1,1,initial,withdrawn,true,2024-10-08,,,2024-10-12,,,2024-11-05,77500,USD
OFR-001447-V1,OFR-001447,APP-0020663,REQ-2024-00911,1,1,initial,accepted,true,2024-09-30,2024-10-04,,,,,2024-10-28,75000,USD
OFR-001448-V1,OFR-001448,APP-0020666,REQ-2024-00915,1,1,initial,declined,true,2024-10-02,,2024-10-03,,,,2024-10-30,50000,USD
OFR-001449-V1,OFR-001449,APP-0020688,REQ-2024-00798,1,1,initial,declined,true,2024-09-21,,2024-09-22,,,,2024-10-19,55000,USD
OFR-001450-V1,OFR-001450,APP-0020711,REQ-2024-00887,1,1,initial,accepted,true,2024-10-07,2024-10-10,,,,,2024-11-04,75000,USD
OFR-001451-V1,OFR-001451,APP-0020716,REQ-2024-00900,1,1,initial,accepted,false,2024-10-04,2024-10-07,,,,,2024-11-18,105500,USD
OFR-001451-V2,OFR-001451,APP-0020716,REQ-2024-00900,1,2,letter_reissue,accepted,true,2024-10-15,2024-10-15,,,,,2024-11-18,105500,USD
OFR-001452-V1,OFR-001452,APP-0020746,REQ-2024-00671,1,1,initial,accepted,false,2024-10-13,2024-10-16,,,,,2024-11-25,130500,USD
OFR-001452-V2,OFR-001452,APP-0020746,REQ-2024-00671,1,2,start_date_revision,accepted,true,2024-10-20,2024-10-20,,,,,2024-12-09,130500,USD
OFR-001453-V1,OFR-001453,APP-0020802,REQ-2024-00914,1,1,initial,accepted,true,2024-10-03,2024-10-07,,,,,2024-11-04,81500,USD
OFR-001454-V1,OFR-001454,APP-0020833,REQ-2024-00857,1,1,initial,accepted,false,2024-09-29,2024-10-03,,,,,2024-10-21,55000,USD
OFR-001454-V2,OFR-001454,APP-0020833,REQ-2024-00857,1,2,start_date_revision,accepted,true,2024-10-06,2024-10-06,,,,,2024-11-11,55000,USD
OFR-001455-V1,OFR-001455,APP-0020865,REQ-2024-00911,1,1,initial,accepted,true,2024-10-04,2024-10-07,,,,,2024-11-11,73000,USD
OFR-001456-V1,OFR-001456,APP-0020896,REQ-2024-00857,1,1,initial,declined,true,2024-09-28,,2024-09-29,,,,2024-10-26,57500,USD
OFR-001457-V1,OFR-001457,APP-0020911,REQ-2024-00884,1,1,initial,withdrawn,true,2024-10-09,,,2024-10-09,,,2024-11-06,89000,USD
OFR-001458-V1,OFR-001458,APP-0020932,REQ-2024-00913,1,1,initial,declined,true,2024-10-16,,2024-10-27,,,,2024-11-13,94000,USD
OFR-001459-V1,OFR-001459,APP-0020936,REQ-2024-00916,1,1,initial,accepted,true,2024-09-29,2024-10-06,,,,,2024-11-04,85000,USD
OFR-001460-V1,OFR-001460,APP-0020941,REQ-2024-00213,1,1,initial,declined,true,2024-10-19,,2024-10-30,,,,2024-11-16,88500,USD
OFR-001461-V1,OFR-001461,APP-0020946,REQ-2024-00516,1,1,initial,declined,true,2024-10-26,,2024-10-31,,,,2024-11-23,86000,USD
OFR-001462-V1,OFR-001462,APP-0020962,REQ-2024-00838,1,1,initial,superseded,false,2024-10-01,,,,,,2024-11-04,73000,USD
OFR-001462-V2,OFR-001462,APP-0020962,REQ-2024-00838,1,2,negotiation_revision,accepted,true,2024-10-02,2024-10-04,,,,,2024-11-04,76000,USD
OFR-001463-V1,OFR-001463,APP-0020964,REQ-2024-00857,1,1,initial,withdrawn,true,2024-10-03,,,2024-10-08,,,2024-10-31,60500,USD
OFR-001464-V1,OFR-001464,APP-0020983,REQ-2024-00893,1,1,initial,superseded,false,2024-10-10,,,,,,2024-12-23,222500,USD
OFR-001464-V2,OFR-001464,APP-0020983,REQ-2024-00893,1,2,negotiation_revision,accepted,true,2024-10-13,2024-10-14,,,,,2024-12-23,236000,USD
OFR-001465-V1,OFR-001465,APP-0020990,REQ-2024-00911,1,1,initial,declined,true,2024-09-25,,2024-09-28,,,,2024-10-23,80000,USD
OFR-001466-V1,OFR-001466,APP-0020993,REQ-2024-00911,1,1,initial,accepted,true,2024-10-06,2024-10-08,,,,,2024-11-11,75000,USD
OFR-001467-V1,OFR-001467,APP-0020994,REQ-2024-00911,1,1,initial,accepted,true,2024-10-04,2024-10-09,,,,,2024-11-04,79000,USD
OFR-001468-V1,OFR-001468,APP-0021000,REQ-2024-00914,1,1,initial,accepted,true,2024-10-12,2024-10-14,,,,,2024-11-04,69500,USD
OFR-001469-V1,OFR-001469,APP-0021031,REQ-2024-00778,1,1,initial,accepted,true,2024-10-20,2024-10-24,,,,,2024-11-25,94000,USD
OFR-001470-V1,OFR-001470,APP-0021034,REQ-2024-00822,1,1,initial,superseded,false,2024-10-04,,,,,,2024-11-11,138000,USD
OFR-001470-V2,OFR-001470,APP-0021034,REQ-2024-00822,1,2,negotiation_revision,accepted,true,2024-10-05,2024-10-07,,,,,2024-11-11,148000,USD
OFR-001471-V1,OFR-001471,APP-0021047,REQ-2024-00887,1,1,initial,declined,true,2024-09-27,,2024-09-29,,,,2024-10-25,77500,USD
OFR-001472-V1,OFR-001472,APP-0021055,REQ-2024-00913,1,1,initial,declined,true,2024-10-18,,2024-10-28,,,,2024-11-15,97000,USD
OFR-001473-V1,OFR-001473,APP-0021059,REQ-2024-00914,1,1,initial,superseded,false,2024-10-03,,,,,,2024-10-28,80000,USD
OFR-001473-V2,OFR-001473,APP-0021059,REQ-2024-00914,1,2,negotiation_revision,accepted,false,2024-10-05,2024-10-07,,,,,2024-10-28,86000,USD
OFR-001473-V3,OFR-001473,APP-0021059,REQ-2024-00914,1,3,start_date_revision,accepted,true,2024-10-17,2024-10-17,,,,,2024-11-11,86000,USD
OFR-001474-V1,OFR-001474,APP-0021071,REQ-2024-00931,1,1,initial,rescinded,true,2024-10-15,2024-10-21,,,2024-11-15,,2024-11-25,134000,USD
OFR-001475-V1,OFR-001475,APP-0021074,REQ-2024-00120,1,1,initial,superseded,false,2024-10-28,,,,,,2024-12-02,101500,USD
OFR-001475-V2,OFR-001475,APP-0021074,REQ-2024-00120,1,2,negotiation_revision,accepted,false,2024-10-29,2024-10-30,,,,,2024-12-02,106000,USD
OFR-001475-V3,OFR-001475,APP-0021074,REQ-2024-00120,1,3,letter_reissue,accepted,true,2024-11-10,2024-11-10,,,,,2024-12-02,106000,USD
OFR-001476-V1,OFR-001476,APP-0021088,REQ-2024-00803,1,1,initial,superseded,false,2024-10-15,,,,,,2024-11-25,79500,USD
OFR-001476-V2,OFR-001476,APP-0021088,REQ-2024-00803,1,2,negotiation_revision,accepted,true,2024-10-18,2024-10-21,,,,,2024-11-25,84000,USD
OFR-001477-V1,OFR-001477,APP-0021094,REQ-2024-00885,1,1,initial,accepted,true,2024-09-28,2024-09-30,,,,,2024-10-14,59000,USD
OFR-001478-V1,OFR-001478,APP-0021098,REQ-2024-00887,1,1,initial,reneged,true,2024-10-05,2024-10-07,,,,2024-10-16,2024-11-04,83500,USD
OFR-001479-V1,OFR-001479,APP-0021137,REQ-2024-00782,1,1,initial,accepted,true,2024-10-20,2024-10-26,,,,,2024-12-02,168000,USD
OFR-001480-V1,OFR-001480,APP-0021138,REQ-2024-00791,1,1,initial,withdrawn,true,2024-11-08,,,2024-11-14,,,2024-12-06,98000,USD
OFR-001481-V1,OFR-001481,APP-0021150,REQ-2024-00873,1,1,initial,declined,true,2024-10-11,,2024-10-13,,,,2024-11-08,106500,USD
OFR-001482-V1,OFR-001482,APP-0021173,REQ-2024-00911,1,1,initial,declined,true,2024-10-15,,2024-10-15,,,,2024-11-12,73000,USD
OFR-001483-V1,OFR-001483,APP-0021178,REQ-2024-00911,1,1,initial,accepted,false,2024-09-29,2024-10-01,,,,,2024-10-28,76500,USD
OFR-001483-V2,OFR-001483,APP-0021178,REQ-2024-00911,1,2,start_date_revision,rescinded,true,2024-10-09,2024-10-09,,,2024-10-17,,2024-11-17,76500,USD
OFR-001484-V1,OFR-001484,APP-0021183,REQ-2024-00926,1,1,initial,accepted,true,2024-10-02,2024-10-07,,,,,2024-10-28,60000,USD
OFR-001485-V1,OFR-001485,APP-0021190,REQ-2024-00928,1,1,initial,accepted,false,2024-10-08,2024-10-12,,,,,2024-11-04,57000,USD
OFR-001485-V2,OFR-001485,APP-0021190,REQ-2024-00928,1,2,letter_reissue,reneged,true,2024-10-14,2024-10-14,,,,2024-10-19,2024-11-04,57000,USD
OFR-001486-V1,OFR-001486,APP-0021199,REQ-2024-00939,1,1,initial,accepted,true,2024-10-14,2024-10-16,,,,,2024-11-25,101500,USD
OFR-001487-V1,OFR-001487,APP-0021203,REQ-2024-00444,1,1,initial,accepted,true,2024-10-19,2024-10-20,,,,,2024-12-02,141500,USD
OFR-001488-V1,OFR-001488,APP-0021220,REQ-2024-00867,1,1,initial,accepted,true,2024-10-20,2024-10-22,,,,,2024-11-25,66000,USD
OFR-001489-V1,OFR-001489,APP-0021243,REQ-2024-00911,1,1,initial,accepted,true,2024-10-02,2024-10-04,,,,,2024-11-04,81500,USD
OFR-001490-V1,OFR-001490,APP-0021250,REQ-2024-00925,1,1,initial,superseded,false,2024-09-29,,,,,,2024-11-18,105000,USD
OFR-001490-V2,OFR-001490,APP-0021250,REQ-2024-00925,1,2,negotiation_revision,accepted,false,2024-09-30,2024-10-10,,,,,2024-11-18,112000,USD
OFR-001490-V3,OFR-001490,APP-0021250,REQ-2024-00925,1,3,letter_reissue,accepted,true,2024-10-17,2024-10-17,,,,,2024-11-18,112000,USD
OFR-001491-V1,OFR-001491,APP-0021263,REQ-2024-00650,1,1,initial,superseded,false,2024-10-02,,,,,,2024-11-11,63500,USD
OFR-001491-V2,OFR-001491,APP-0021263,REQ-2024-00650,1,2,negotiation_revision,accepted,true,2024-10-13,2024-10-17,,,,,2024-11-11,66500,USD
OFR-001492-V1,OFR-001492,APP-0021270,REQ-2024-00798,1,1,initial,accepted,true,2024-10-09,2024-10-11,,,,,2024-10-28,56000,USD
OFR-001493-V1,OFR-001493,APP-0021281,REQ-2024-00887,1,1,initial,accepted,true,2024-10-24,2024-10-28,,,,,2024-11-25,81500,USD
OFR-001494-V1,OFR-001494,APP-0021290,REQ-2024-00911,1,1,initial,accepted,true,2024-10-08,2024-10-10,,,,,2024-11-04,81000,USD
OFR-001495-V1,OFR-001495,APP-0021297,REQ-2024-00917,1,1,initial,superseded,false,2024-11-01,,,,,,2024-12-16,132000,USD
OFR-001495-V2,OFR-001495,APP-0021297,REQ-2024-00917,1,2,negotiation_revision,accepted,true,2024-11-09,2024-11-10,,,,,2024-12-16,142000,USD
OFR-001496-V1,OFR-001496,APP-0021316,REQ-2024-00938,1,1,initial,declined,true,2024-10-12,,2024-10-15,,,,2024-11-09,68500,USD
OFR-001497-V1,OFR-001497,APP-0021317,REQ-2024-00938,1,1,initial,superseded,false,2024-10-12,,,,,,2024-11-11,66000,USD
OFR-001497-V2,OFR-001497,APP-0021317,REQ-2024-00938,1,2,negotiation_revision,accepted,false,2024-10-14,2024-10-17,,,,,2024-11-11,70500,USD
OFR-001497-V3,OFR-001497,APP-0021317,REQ-2024-00938,1,3,start_date_revision,accepted,true,2024-11-01,2024-11-01,,,,,2024-11-25,70500,USD
OFR-001498-V1,OFR-001498,APP-0021325,REQ-2024-00232,1,1,initial,superseded,false,2024-11-17,,,,,,2024-12-16,125000,USD
OFR-001498-V2,OFR-001498,APP-0021325,REQ-2024-00232,1,2,negotiation_revision,accepted,true,2024-11-18,2024-11-19,,,,,2024-12-16,134500,USD
OFR-001499-V1,OFR-001499,APP-0021331,REQ-2024-00668,1,1,initial,superseded,false,2024-10-07,,,,,,2024-11-25,115500,USD
OFR-001499-V2,OFR-001499,APP-0021331,REQ-2024-00668,1,2,negotiation_revision,accepted,false,2024-10-09,2024-10-10,,,,,2024-11-25,122500,USD
OFR-001499-V3,OFR-001499,APP-0021331,REQ-2024-00668,1,3,letter_reissue,accepted,true,2024-10-14,2024-10-14,,,,,2024-11-25,122500,USD
OFR-001500-V1,OFR-001500,APP-0021373,REQ-2024-00935,1,1,initial,withdrawn,true,2024-10-23,,,2024-10-30,,,2024-11-20,57000,USD
OFR-001501-V1,OFR-001501,APP-0021380,REQ-2024-00938,1,1,initial,declined,true,2024-10-16,,2024-10-20,,,,2024-11-13,68000,USD
OFR-001502-V1,OFR-001502,APP-0021390,REQ-2024-00419,1,1,initial,accepted,true,2024-10-16,2024-10-22,,,,,2024-11-25,107500,USD
OFR-001503-V1,OFR-001503,APP-0021421,REQ-2024-00920,1,1,initial,accepted,true,2024-10-02,2024-10-06,,,,,2024-11-11,104500,USD
OFR-001504-V1,OFR-001504,APP-0021424,REQ-2024-00926,1,1,initial,accepted,true,2024-10-12,2024-10-13,,,,,2024-11-04,62000,USD
OFR-001505-V1,OFR-001505,APP-0021460,REQ-2024-00869,1,1,initial,declined,true,2024-10-28,,2024-11-04,,,,2024-11-25,127500,USD
OFR-001506-V1,OFR-001506,APP-0021508,REQ-2024-00748,1,1,initial,accepted,true,2024-10-12,2024-10-16,,,,,2024-11-18,61000,USD
OFR-001507-V1,OFR-001507,APP-0021538,REQ-2024-00928,1,1,initial,declined,true,2024-10-09,,2024-10-10,,,,2024-11-06,60000,USD
OFR-001508-V1,OFR-001508,APP-0021546,REQ-2024-00935,1,1,initial,accepted,true,2024-10-09,2024-10-10,,,,,2024-11-04,60000,USD
OFR-001509-V1,OFR-001509,APP-0021547,REQ-2024-00935,1,1,initial,superseded,false,2024-10-06,,,,,,2024-10-28,62500,USD
OFR-001509-V2,OFR-001509,APP-0021547,REQ-2024-00935,1,2,negotiation_revision,accepted,true,2024-10-08,2024-10-09,,,,,2024-10-28,66000,USD
OFR-001510-V1,OFR-001510,APP-0021556,REQ-2024-00938,1,1,initial,accepted,false,2024-10-10,2024-10-13,,,,,2024-11-11,62000,USD
OFR-001510-V2,OFR-001510,APP-0021556,REQ-2024-00938,1,2,start_date_revision,accepted,true,2024-10-24,2024-10-24,,,,,2024-12-02,62000,USD
OFR-001511-V1,OFR-001511,APP-0021567,REQ-2024-00644,1,1,initial,superseded,false,2024-10-23,,,,,,2024-11-25,77000,USD
