application_id,candidate_id,requisition_id,application_date,source_channel,application_status,status_date,current_stage_code,disposition_reason
APP-0009609,CAND-0009530,REQ-2024-00495,2024-04-03,linkedin,rejected,2024-04-19,screen,experience_mismatch
APP-0009610,CAND-0009531,REQ-2024-00496,2024-04-03,career_site,rejected,2024-05-17,interview,interview_feedback
APP-0009611,CAND-0009532,REQ-2024-00498,2024-04-03,linkedin,rejected,2024-04-23,interview,interview_feedback
APP-0009612,CAND-0009533,REQ-2024-00498,2024-04-03,referral,withdrawn,2024-04-05,review,personal
APP-0009613,CAND-0009534,REQ-2024-00050,2024-04-04,sourced,rejected,2024-04-20,assessment,assessment_failed
APP-0009614,CAND-0009535,REQ-2024-00064,2024-04-04,linkedin,rejected,2024-04-08,review,not_qualified
APP-0009615,CAND-0009536,REQ-2024-00149,2024-04-04,career_site,rejected,2024-04-23,assessment,assessment_failed
APP-0009616,CAND-0009537,REQ-2024-00155,2024-04-04,linkedin,rejected,2024-04-14,assessment,assessment_failed
APP-0009617,CAND-0009538,REQ-2024-00171,2024-04-04,career_site,rejected,2024-04-13,screen,experience_mismatch
APP-0009618,CAND-0009539,REQ-2024-00182,2024-04-04,job_board,rejected,2024-04-19,review,not_qualified
APP-0009619,CAND-0009540,REQ-2024-00199,2024-04-04,job_board,withdrawn,2024-05-04,interview,accepted_other_offer
APP-0009620,CAND-0009541,REQ-2024-00210,2024-04-04,career_site,rejected,2024-04-07,review,experience_mismatch
APP-0009621,CAND-0009542,REQ-2024-00242,2024-04-04,referral,rejected,2024-04-18,assessment,assessment_failed
APP-0009622,CAND-0009543,REQ-2024-00252,2024-04-04,agency,rejected,2024-05-20,interview,interview_feedback
APP-0009623,CAND-0009544,REQ-2024-00288,2024-04-04,career_site,rejected,2024-04-10,review,experience_mismatch
APP-0009624,CAND-0009545,REQ-2024-00288,2024-04-04,job_board,rejected,2024-04-10,review,experience_mismatch
APP-0009625,CAND-0009546,REQ-2024-00354,2024-04-04,career_site,rejected,2024-04-11,review,experience_mismatch
APP-0009626,CAND-0009547,REQ-2024-00356,2024-04-04,career_site,rejected,2024-04-25,interview,interview_feedback
APP-0009627,CAND-0009548,REQ-2024-00363,2024-04-04,linkedin,withdrawn,2024-04-13,screen,compensation_expectations
APP-0009628,CAND-0009549,REQ-2024-00387,2024-04-04,linkedin,rejected,2024-04-19,screen,not_qualified
APP-0009629,CAND-0009550,REQ-2024-00388,2024-04-04,linkedin,offer_accepted,2024-05-17,offer,
APP-0009630,CAND-0009551,REQ-2024-00390,2024-04-04,job_board,rejected,2024-04-17,assessment,assessment_failed
APP-0009631,CAND-0009552,REQ-2024-00392,2024-04-04,linkedin,rejected,2024-04-09,review,position_filled
APP-0009632,CAND-0009553,REQ-2024-00398,2024-04-04,job_board,rejected,2024-04-08,review,experience_mismatch
APP-0009633,CAND-0009554,REQ-2024-00404,2024-04-04,referral,withdrawn,2024-04-06,review,compensation_expectations
APP-0009634,CAND-0009555,REQ-2024-00408,2024-04-04,career_site,rejected,2024-04-06,review,experience_mismatch
APP-0009635,CAND-0009556,REQ-2024-00414,2024-04-04,linkedin,rejected,2024-04-06,review,not_qualified
APP-0009636,CAND-0009557,REQ-2024-00422,2024-04-04,career_site,rejected,2024-04-07,review,experience_mismatch
APP-0009637,CAND-0009558,REQ-2024-00423,2024-04-04,job_board,rejected,2024-04-29,interview,position_filled
APP-0009638,CAND-0009559,REQ-2024-00427,2024-04-04,linkedin,offer_accepted,2024-04-19,offer,
APP-0009639,CAND-0009560,REQ-2024-00433,2024-04-04,linkedin,rejected,2024-04-15,screen,position_filled
APP-0009640,CAND-0009561,REQ-2024-00459,2024-04-04,career_site,rejected,2024-04-05,review,experience_mismatch
APP-0009641,CAND-0009562,REQ-2024-00462,2024-04-04,referral,rejected,2024-04-08,review,experience_mismatch
APP-0009642,CAND-0009563,REQ-2024-00462,2024-04-04,linkedin,withdrawn,2024-04-16,assessment,location
APP-0009643,CAND-0009564,REQ-2024-00464,2024-04-04,job_board,rejected,2024-04-07,review,not_qualified
APP-0009644,CAND-0009565,REQ-2024-00469,2024-04-04,job_board,rejected,2024-04-15,screen,not_qualified
APP-0009645,CAND-0009566,REQ-2024-00474,2024-04-04,sourced,rejected,2024-04-08,review,experience_mismatch
APP-0009646,CAND-0009567,REQ-2024-00474,2024-04-04,job_board,withdrawn,2024-04-13,assessment,accepted_other_offer
APP-0009647,CAND-0009568,REQ-2024-00475,2024-04-04,career_site,rejected,2024-04-13,screen,not_qualified
APP-0009648,CAND-0009569,REQ-2024-00475,2024-04-04,linkedin,rejected,2024-04-10,review,not_qualified
APP-0009649,CAND-0009570,REQ-2024-00480,2024-04-04,linkedin,rejected,2024-04-05,review,experience_mismatch
APP-0009650,CAND-0009571,REQ-2024-00480,2024-04-04,career_site,rejected,2024-04-07,review,not_qualified
APP-0009651,CAND-0009572,REQ-2024-00480,2024-04-04,referral,rejected,2024-04-07,review,not_qualified
APP-0009652,CAND-0009573,REQ-2024-00480,2024-04-04,career_site,rejected,2024-04-18,screen,not_qualified
APP-0009653,CAND-0009574,REQ-2024-00482,2024-04-04,job_board,rejected,2024-04-08,review,experience_mismatch
APP-0009654,CAND-0009575,REQ-2024-00484,2024-04-04,job_board,rejected,2024-04-09,screen,not_qualified
APP-0009655,CAND-0009576,REQ-2024-00486,2024-04-04,sourced,withdrawn,2024-04-06,review,personal
APP-0009656,CAND-0009577,REQ-2024-00486,2024-04-04,sourced,rejected,2024-04-09,review,not_qualified
APP-0009657,CAND-0009578,REQ-2024-00490,2024-04-04,career_site,rejected,2024-04-08,review,not_qualified
APP-0009658,CAND-0009579,REQ-2024-00490,2024-04-04,linkedin,offer_accepted,2024-05-20,offer,
APP-0009659,CAND-0009580,REQ-2024-00491,2024-04-04,career_site,rejected,2024-05-05,interview,interview_feedback
APP-0009660,CAND-0009581,REQ-2024-00494,2024-04-04,job_board,withdrawn,2024-04-21,interview,accepted_other_offer
APP-0009661,CAND-0009582,REQ-2024-00494,2024-04-04,job_board,offer_rescinded,2024-05-18,offer,
APP-0009662,CAND-0009583,REQ-2024-00495,2024-04-04,agency,rejected,2024-04-26,screen,experience_mismatch
APP-0009663,CAND-0009584,REQ-2024-00495,2024-04-04,job_board,rejected,2024-04-06,review,experience_mismatch
APP-0009664,CAND-0009585,REQ-2024-00498,2024-04-04,career_site,rejected,2024-04-16,screen,experience_mismatch
APP-0009665,CAND-0009586,REQ-2024-00498,2024-04-04,linkedin,withdrawn,2024-04-08,review,personal
APP-0009666,CAND-0009587,REQ-2024-00050,2024-04-05,linkedin,withdrawn,2024-04-11,review,compensation_expectations
APP-0009667,CAND-0009588,REQ-2024-00066,2024-04-05,career_site,rejected,2024-04-12,review,not_qualified
APP-0009668,CAND-0009589,REQ-2024-00080,2024-04-05,linkedin,rejected,2024-04-11,review,not_qualified
APP-0009669,CAND-0009590,REQ-2024-00090,2024-04-05,sourced,withdrawn,2024-04-18,screen,accepted_other_offer
APP-0009670,CAND-0009591,REQ-2024-00116,2024-04-05,career_site,rejected,2024-04-16,screen,not_qualified
APP-0009671,CAND-0009592,REQ-2024-00120,2024-04-05,job_board,rejected,2024-04-07,review,experience_mismatch
APP-0009672,CAND-0009593,REQ-2024-00126,2024-04-05,linkedin,rejected,2024-04-09,review,experience_mismatch
APP-0009673,CAND-0009594,REQ-2024-00139,2024-04-05,job_board,withdrawn,2024-04-09,review,compensation_expectations
APP-0009674,CAND-0009595,REQ-2024-00139,2024-04-05,job_board,rejected,2024-04-08,review,not_qualified
APP-0009675,CAND-0009596,REQ-2024-00139,2024-04-05,linkedin,offer_withdrawn,2024-04-25,offer,
APP-0009676,CAND-0009597,REQ-2024-00170,2024-04-05,career_site,rejected,2024-04-08,review,not_qualified
APP-0009677,CAND-0009598,REQ-2024-00199,2024-04-05,linkedin,rejected,2024-04-10,review,not_qualified
APP-0009678,CAND-0009599,REQ-2024-00205,2024-04-05,job_board,rejected,2024-04-10,review,not_qualified
APP-0009679,CAND-0009600,REQ-2024-00240,2024-04-05,job_board,withdrawn,2024-04-07,review,compensation_expectations
APP-0009680,CAND-0009601,REQ-2024-00242,2024-04-05,agency,rejected,2024-04-21,assessment,assessment_failed
APP-0009681,CAND-0009602,REQ-2024-00275,2024-04-05,job_board,rejected,2024-04-07,review,experience_mismatch
APP-0009682,CAND-0009603,REQ-2024-00284,2024-04-05,agency,rejected,2024-04-22,assessment,assessment_failed
APP-0009683,CAND-0009604,REQ-2024-00292,2024-04-05,career_site,withdrawn,2024-04-15,assessment,compensation_expectations
APP-0009684,CAND-0009605,REQ-2024-00303,2024-04-05,linkedin,rejected,2024-04-08,review,experience_mismatch
APP-0009685,CAND-0009606,REQ-2024-00314,2024-04-05,career_site,rejected,2024-04-11,screen,not_qualified
APP-0009686,CAND-0009607,REQ-2024-00371,2024-04-05,agency,rejected,2024-04-19,interview,position_filled
APP-0009687,CAND-0009608,REQ-2024-00374,2024-04-05,agency,rejected,2024-04-07,review,not_qualified
APP-0009688,CAND-0009609,REQ-2024-00377,2024-04-05,internal,rejected,2024-04-07,review,not_qualified
APP-0009689,CAND-0009610,REQ-2024-00394,2024-04-05,linkedin,rejected,2024-04-17,review,not_qualified
APP-0009690,CAND-0009611,REQ-2024-00394,2024-04-05,job_board,withdrawn,2024-04-14,review,compensation_expectations
APP-0009691,CAND-0009612,REQ-2024-00398,2024-04-05,career_site,withdrawn,2024-04-09,review,compensation_expectations
APP-0009692,CAND-0009613,REQ-2024-00413,2024-04-05,referral,withdrawn,2024-04-17,review,no_response
APP-0009693,CAND-0009614,REQ-2024-00444,2024-04-05,job_board,rejected,2024-04-07,review,experience_mismatch
APP-0009694,CAND-0009615,REQ-2024-00448,2024-04-05,linkedin,rejected,2024-04-15,assessment,position_filled
APP-0009695,CAND-0009616,REQ-2024-00448,2024-04-05,sourced,withdrawn,2024-04-15,screen,personal
APP-0009696,CAND-0009617,REQ-2024-00450,2024-04-05,linkedin,rejected,2024-04-26,assessment,position_filled
APP-0009697,CAND-0009618,REQ-2024-00451,2024-04-05,job_board,rejected,2024-05-03,interview,interview_feedback
APP-0009698,CAND-0009619,REQ-2024-00451,2024-04-05,job_board,rejected,2024-04-06,review,experience_mismatch
APP-0009699,CAND-0009620,REQ-2024-00454,2024-04-05,referral,rejected,2024-04-19,assessment,assessment_failed
APP-0009700,CAND-0009621,REQ-2024-00456,2024-04-05,job_board,offer_accepted,2024-04-30,offer,
APP-0009701,CAND-0009622,REQ-2024-00460,2024-04-05,linkedin,rejected,2024-04-09,review,experience_mismatch
APP-0009702,CAND-0009623,REQ-2024-00461,2024-04-05,job_board,rejected,2024-04-11,review,experience_mismatch
APP-0009703,CAND-0009624,REQ-2024-00462,2024-04-05,job_board,rejected,2024-04-22,assessment,assessment_failed
APP-0009704,CAND-0009625,REQ-2024-00462,2024-04-05,career_site,offer_withdrawn,2024-05-20,offer,
APP-0009705,CAND-0009626,REQ-2024-00466,2024-04-05,career_site,rejected,2024-04-12,review,not_qualified
APP-0009706,CAND-0009627,REQ-2024-00471,2024-04-05,career_site,rejected,2024-04-09,review,experience_mismatch
APP-0009707,CAND-0009628,REQ-2024-00474,2024-04-05,linkedin,rejected,2024-04-16,assessment,assessment_failed
APP-0009708,CAND-0009629,REQ-2024-00474,2024-04-05,career_site,withdrawn,2024-04-20,assessment,compensation_expectations
APP-0009709,CAND-0009630,REQ-2024-00474,2024-04-05,career_site,rejected,2024-04-26,assessment,assessment_failed
APP-0009710,CAND-0009631,REQ-2024-00475,2024-04-05,career_site,rejected,2024-04-08,review,experience_mismatch
APP-0009711,CAND-0009632,REQ-2024-00480,2024-04-05,job_board,rejected,2024-04-20,assessment,assessment_failed
APP-0009712,CAND-0009633,REQ-2024-00480,2024-04-05,linkedin,rejected,2024-04-13,screen,not_qualified
APP-0009713,CAND-0009042,REQ-2024-00480,2024-04-05,internal,rejected,2024-04-06,review,experience_mismatch
APP-0009714,CAND-0009634,REQ-2024-00480,2024-04-05,career_site,rejected,2024-04-14,assessment,assessment_failed
APP-0009715,CAND-0009635,REQ-2024-00480,2024-04-05,referral,rejected,2024-04-29,interview,interview_feedback
APP-0009716,CAND-0009636,REQ-2024-00480,2024-04-05,sourced,rejected,2024-04-11,review,not_qualified
APP-0009717,CAND-0009637,REQ-2024-00481,2024-04-05,linkedin,rejected,2024-04-10,review,not_qualified
APP-0009718,CAND-0009638,REQ-2024-00481,2024-04-05,career_site,rejected,2024-04-10,screen,not_qualified
APP-0009719,CAND-0009639,REQ-2024-00486,2024-04-05,job_board,withdrawn,2024-04-07,review,personal
APP-0009720,CAND-0009640,REQ-2024-00486,2024-04-05,internal,rejected,2024-04-06,review,not_qualified
APP-0009721,CAND-0009641,REQ-2024-00486,2024-04-05,linkedin,rejected,2024-04-24,interview,interview_feedback
APP-0009722,CAND-0009642,REQ-2024-00486,2024-04-05,linkedin,rejected,2024-04-23,assessment,assessment_failed
APP-0009723,CAND-0009643,REQ-2024-00487,2024-04-05,job_board,rejected,2024-04-11,screen,not_qualified
APP-0009724,CAND-0009644,REQ-2024-00489,2024-04-05,sourced,rejected,2024-04-24,interview,position_filled
APP-0009725,CAND-0009645,REQ-2024-00491,2024-04-05,job_board,withdrawn,2024-04-08,review,no_response
APP-0009726,CAND-0009646,REQ-2024-00493,2024-04-05,career_site,rejected,2024-05-18,interview,interview_feedback
APP-0009727,CAND-0009647,REQ-2024-00494,2024-04-05,referral,rejected,2024-04-09,review,experience_mismatch
APP-0009728,CAND-0009648,REQ-2024-00494,2024-04-05,job_board,rejected,2024-04-12,assessment,assessment_failed
APP-0009729,CAND-0009649,REQ-2024-00495,2024-04-05,job_board,rejected,2024-04-17,assessment,assessment_failed
APP-0009730,CAND-0009650,REQ-2024-00496,2024-04-05,linkedin,withdrawn,2024-04-18,assessment,location
APP-0009731,CAND-0009651,REQ-2024-00498,2024-04-05,linkedin,rejected,2024-04-16,assessment,assessment_failed
APP-0009732,CAND-0009652,REQ-2024-00498,2024-04-05,agency,rejected,2024-04-22,interview,interview_feedback
APP-0009733,CAND-0009653,REQ-2024-00498,2024-04-05,job_board,rejected,2024-04-07,review,not_qualified
APP-0009734,CAND-0009654,REQ-2024-00498,2024-04-05,sourced,rejected,2024-04-19,interview,interview_feedback
APP-0009735,CAND-0009655,REQ-2024-00500,2024-04-05,linkedin,rejected,2024-05-05,interview,position_filled
APP-0009736,CAND-0009656,REQ-2024-00018,2024-04-06,agency,rejected,2024-05-13,assessment,assessment_failed
APP-0009737,CAND-0009657,REQ-2024-00078,2024-04-06,linkedin,rejected,2024-04-11,review,not_qualified
APP-0009738,CAND-0009658,REQ-2024-00135,2024-04-06,career_site,withdrawn,2024-04-09,review,no_response
APP-0009739,CAND-0009659,REQ-2024-00182,2024-04-06,sourced,withdrawn,2024-04-11,review,compensation_expectations
APP-0009740,CAND-0009660,REQ-2024-00187,2024-04-06,internal,withdrawn,2024-05-15,interview,personal
APP-0009741,CAND-0009661,REQ-2024-00187,2024-04-06,sourced,withdrawn,2024-04-12,screen,location
APP-0009742,CAND-0009662,REQ-2024-00211,2024-04-06,linkedin,rejected,2024-04-10,screen,not_qualified
APP-0009743,CAND-0009663,REQ-2024-00227,2024-04-06,sourced,rejected,2024-04-13,screen,not_qualified
APP-0009744,CAND-0009664,REQ-2024-00239,2024-04-06,sourced,rejected,2024-04-09,review,not_qualified
APP-0009745,CAND-0009665,REQ-2024-00265,2024-04-06,job_board,rejected,2024-04-17,assessment,assessment_failed
APP-0009746,CAND-0009666,REQ-2024-00267,2024-04-06,job_board,rejected,2024-04-10,review,not_qualified
APP-0009747,CAND-0009667,REQ-2024-00276,2024-04-06,linkedin,rejected,2024-04-16,screen,experience_mismatch
APP-0009748,CAND-0009668,REQ-2024-00299,2024-04-06,agency,offer_accepted,2024-05-12,offer,
APP-0009749,CAND-0009669,REQ-2024-00307,2024-04-06,linkedin,rejected,2024-04-13,screen,experience_mismatch
APP-0009750,CAND-0009670,REQ-2024-00314,2024-04-06,linkedin,rejected,2024-04-14,assessment,assessment_failed
APP-0009751,CAND-0009671,REQ-2024-00345,2024-04-06,sourced,withdrawn,2024-05-27,interview,location
APP-0009752,CAND-0009672,REQ-2024-00352,2024-04-06,referral,withdrawn,2024-04-15,review,no_response
APP-0009753,CAND-0009673,REQ-2024-00356,2024-04-06,career_site,rejected,2024-05-11,interview,interview_feedback
APP-0009754,CAND-0009674,REQ-2024-00356,2024-04-06,career_site,withdrawn,2024-04-28,assessment,accepted_other_offer
APP-0009755,CAND-0009675,REQ-2024-00404,2024-04-06,internal,withdrawn,2024-04-08,review,location
APP-0009756,CAND-0009676,REQ-2024-00408,2024-04-06,referral,withdrawn,2024-04-22,assessment,location
APP-0009757,CAND-0009677,REQ-2024-00433,2024-04-06,referral,rejected,2024-04-08,review,experience_mismatch
APP-0009758,CAND-0009678,REQ-2024-00436,2024-04-06,linkedin,rejected,2024-04-14,screen,not_qualified
APP-0009759,CAND-0009679,REQ-2024-00447,2024-04-06,job_board,rejected,2024-04-09,review,not_qualified
APP-0009760,CAND-0009680,REQ-2024-00447,2024-04-06,career_site,rejected,2024-04-13,screen,experience_mismatch
APP-0009761,CAND-0009681,REQ-2024-00448,2024-04-06,career_site,rejected,2024-04-15,screen,not_qualified
APP-0009762,CAND-0009682,REQ-2024-00448,2024-04-06,linkedin,rejected,2024-04-15,assessment,position_filled
APP-0009763,CAND-0009683,REQ-2024-00450,2024-04-06,job_board,rejected,2024-04-09,review,not_qualified
APP-0009764,CAND-0009684,REQ-2024-00450,2024-04-06,career_site,rejected,2024-04-07,review,not_qualified
APP-0009765,CAND-0009685,REQ-2024-00452,2024-04-06,career_site,rejected,2024-04-10,review,experience_mismatch
APP-0009766,CAND-0009686,REQ-2024-00454,2024-04-06,job_board,rejected,2024-04-09,review,not_qualified
APP-0009767,CAND-0009687,REQ-2024-00458,2024-04-06,career_site,rejected,2024-04-16,assessment,assessment_failed
APP-0009768,CAND-0009688,REQ-2024-00458,2024-04-06,referral,rejected,2024-04-13,review,experience_mismatch
APP-0009769,CAND-0009689,REQ-2024-00461,2024-04-06,career_site,withdrawn,2024-04-10,review,no_response
APP-0009770,CAND-0009690,REQ-2024-00464,2024-04-06,agency,rejected,2024-04-09,review,experience_mismatch
APP-0009771,CAND-0009691,REQ-2024-00466,2024-04-06,career_site,rejected,2024-04-13,screen,experience_mismatch
APP-0009772,CAND-0009692,REQ-2024-00470,2024-04-06,linkedin,rejected,2024-04-21,screen,not_qualified
APP-0009773,CAND-0009693,REQ-2024-00471,2024-04-06,career_site,rejected,2024-04-14,review,not_qualified
APP-0009774,CAND-0009694,REQ-2024-00474,2024-04-06,agency,rejected,2024-04-25,interview,interview_feedback
APP-0009775,CAND-0009695,REQ-2024-00475,2024-04-06,job_board,rejected,2024-04-16,assessment,assessment_failed
APP-0009776,CAND-0009696,REQ-2024-00476,2024-04-06,linkedin,offer_accepted,2024-05-01,offer,
APP-0009777,CAND-0009697,REQ-2024-00477,2024-04-06,internal,rejected,2024-04-11,review,experience_mismatch
APP-0009778,CAND-0009698,REQ-2024-00482,2024-04-06,job_board,withdrawn,2024-04-19,screen,personal
APP-0009779,CAND-0009699,REQ-2024-00482,2024-04-06,job_board,rejected,2024-04-14,screen,not_qualified
APP-0009780,CAND-0009700,REQ-2024-00485,2024-04-06,career_site,rejected,2024-04-09,review,experience_mismatch
APP-0009781,CAND-0009701,REQ-2024-00486,2024-04-06,sourced,rejected,2024-04-09,review,not_qualified
APP-0009782,CAND-0009702,REQ-2024-00486,2024-04-06,internal,rejected,2024-04-18,screen,experience_mismatch
APP-0009783,CAND-0009703,REQ-2024-00488,2024-04-06,career_site,rejected,2024-04-22,assessment,assessment_failed
APP-0009784,CAND-0009704,REQ-2024-00488,2024-04-06,agency,rejected,2024-04-12,review,not_qualified
APP-0009785,CAND-0009705,REQ-2024-00491,2024-04-06,sourced,rejected,2024-04-19,screen,experience_mismatch
APP-0009786,CAND-0009706,REQ-2024-00492,2024-04-06,linkedin,rejected,2024-04-08,review,experience_mismatch
APP-0009787,CAND-0009707,REQ-2024-00494,2024-04-06,career_site,rejected,2024-04-19,assessment,assessment_failed
APP-0009788,CAND-0009708,REQ-2024-00494,2024-04-06,job_board,rejected,2024-04-30,assessment,assessment_failed
APP-0009789,CAND-0009709,REQ-2024-00495,2024-04-06,linkedin,withdrawn,2024-04-24,assessment,accepted_other_offer
